unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_ERCC_percent non_mt_percent non_ribo_percent outliers H1975 H2228 HCC827 poor_quality traj total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_ercc log10_total_features_ercc total_counts_ercc log10_total_counts_ercc pct_counts_ercc total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control RaceID2
36667 3642 60937 20659 2204 74 4169 3011 9202 0.999130622691664 0.85068463285081 0.841989956542103 FALSE 7 1 1 NO YES 2918 3.46523409498801 9098 3.95899366503033 17.3444713123763 26.5662783029237 37.634644976918 55.792481864146 2887 3.4605971888976 8693 3.93921963585482 95.5484721916905 16.5190383066835 25.3077188542505 36.3165765558495 54.7221902680317 31 1.50514997831991 405 2.60852603357719 4.45152780830952 100 100 3 0.602059991327962 8 0.954242509439325 0.087931413497472 18 1.27875360095283 377 2.57749179983723 4.14376786106837 10 1.04139268515822 20 1.32221929473392 0.21982853374368 100 FALSE 1
30265 2420 53230 15035 1704 68 6922 2166 6050 0.997851238020081 0.83933884158787 0.868097738681424 FALSE 7 1 1 NO YES 2102 3.32283927268632 5981 3.7768464086953 20.331048319679 29.1757231232235 41.2640026751379 61.8960040127069 2072 3.31659930209386 5511 3.74130920889957 92.1417823106504 17.111232081292 25.91181273816 38.3777898747959 59.9165305752132 30 1.49136169383427 470 2.6730209071289 7.85821768934961 100 100 4 0.698970004336019 13 1.14612803567824 0.217354957364989 17 1.25527250510331 443 2.64738297011462 7.40678816251463 9 1 14 1.17609125905568 0.234074569469988 100 FALSE 1
84328 6975 139864 41114 5339 93 13194 5074 19622 0.998980735399561 0.838803383529302 0.861124828700016 FALSE 7 1 1 NO YES 4855 3.6862786780672 19379 4.28735377271475 18.0969090252335 26.5751586769183 36.3331441250839 51.462923783477 4798 3.68115074993242 18046 4.25640501833417 93.1214200939161 15.4161587055303 23.6229635376261 33.420148509365 49.0524215892719 57 1.76342799356294 1333 3.12515582958053 6.87857990608391 99.4748687171793 100 6 0.845098040014257 20 1.32221929473392 0.103204499716188 22 1.36172783601759 1242 3.09447112864164 6.40899943237525 29 1.47712125471966 71 1.85733249643127 0.366375973992466 100 FALSE 1
93516 12990 133842 45190 4749 205 18286 4059 14500 0.998068964828918 0.837310344250131 0.868758021546192 FALSE 7 1 1 NO YES 3887 3.58972625625424 14287 4.15497144154447 19.2762651361377 27.5565199132078 37.2646461818436 53.3911947924687 3840 3.58444430716518 13168 4.11955279766712 92.1677049065584 16.0540704738761 24.0127582017011 33.8244228432564 50.7973876063183 47 1.68124123737559 1119 3.04921802267018 7.83229509344159 100 100 6 0.845098040014257 28 1.46239799789896 0.195982361587457 19 1.30102999566398 1034 3.01494034979294 7.23734863862252 22 1.36172783601759 57 1.76342799356294 0.398964093231609 100 FALSE 4
104163 7077 99092 20007 4023 81 7938 3251 10728 0.997669648585319 0.845078298988555 0.848339999683073 FALSE 7 1 1 NO YES 3138 3.49679131570004 10597 4.02522391517831 18.995942247806 27.4228555251486 37.661602340285 55.2420496366896 3100 3.49150176623733 10067 4.00294320687633 94.9985845050486 17.7510678454356 25.8368928181186 35.8994735273666 54.0180788715605 38 1.5910646070265 530 2.72509452108147 5.0014154949514 100 100 4 0.698970004336019 25 1.41497334797082 0.235915825233557 18 1.27875360095283 480 2.68214507637383 4.52958384448429 16 1.23044892137827 25 1.41497334797082 0.235915825233557 100 FALSE 1
52190 4834 99660 21681 4998 102 5211 3632 12296 0.99821079944843 0.847674039648931 0.83823939635703 FALSE 7 1 1 NO YES 3489 3.54282542695918 12138 4.08418291142047 17.0538803756797 26.0257043994068 36.2662712143681 53.7320810677212 3450 3.53794495929149 11637 4.06587835285739 95.8724666337123 16.4389447452092 24.9634785597663 35.1465154249377 52.8400790581765 39 1.60205999132796 501 2.70070371714502 4.12753336628769 100 100 4 0.698970004336019 22 1.36172783601759 0.181248970176306 19 1.30102999566398 441 2.64542226934909 3.63321799307958 16 1.23044892137827 38 1.5910646070265 0.313066403031801 100 FALSE 1
69627 7092 96352 34981 2910 354 10561 3272 10506 0.9957167323475 0.848372357844687 0.860935788182193 FALSE 9 0 0 NO YES 3150 3.498448403174 10362 4.01548549815445 19.2144373673036 28.1991893456862 39.5290484462459 56.6106929164254 3106 3.49234125325497 9593 3.98199971412988 92.5786527697356 16.7726467215678 25.6332742624831 37.0269988533306 54.5501928489524 44 1.65321251377534 769 2.88649072517248 7.42134723026443 100 100 8 0.954242509439325 45 1.66275783168157 0.434279096699479 19 1.30102999566398 680 2.83314711191279 6.56243968345879 17 1.25527250510331 44 1.65321251377534 0.424628450106157 100 FALSE 4
84230 6476 135239 33270 4069 129 20173 3808 13882 0.998991499064262 0.821135282508907 0.849084534588291 FALSE 8 1 0 NO NO 3656 3.56312496033804 13700 4.13675226632666 21.6788321167883 30.1386861313869 39.7080291970803 55.9416058394161 3608 3.55738688205951 12474 4.09604055429543 91.051094890511 17.5565175565176 25.645342312009 35.5299021965689 52.6695526695527 48 1.69019608002851 1226 3.088844562727 8.94890510948905 100 100 3 0.602059991327962 14 1.17609125905568 0.102189781021898 20 1.32221929473392 1174 3.07003786660776 8.56934306569343 25 1.41497334797082 38 1.5910646070265 0.277372262773723 100 FALSE 6
68733 6668 108984 45707 3582 138 7772 4098 14355 0.997979797284584 0.84737025367651 0.852385334458144 FALSE 8 1 0 NO NO 3938 3.59538598080914 14165 4.15124723746237 16.1383692199082 24.5887751500176 34.4369925873632 51.210730674197 3893 3.59039594718401 13565 4.132451812729 95.7642075538299 15.4662734979727 23.5164025064504 33.2104681164762 50.2322152598599 45 1.66275783168157 600 2.77887447200274 4.23579244617014 100 100 7 0.903089986991944 29 1.47712125471966 0.204729968231557 18 1.27875360095283 527 2.72263392253381 3.72043769855277 20 1.32221929473392 44 1.65321251377534 0.31062477938581 100 FALSE 1
77650 7027 142007 28745 5165 168 12738 4141 15795 0.998480531181715 0.831655586684612 0.841215041965785 FALSE 8 0 1 NO NO 3966 3.59846220047415 15571 4.19234439504612 18.9904309292916 27.6218611521418 37.9615952732644 54.1969045019588 3919 3.59328606702046 14731 4.16826171018288 94.6053561107186 17.5005091304053 25.7212680741294 36.0939515307854 52.6372954992872 47 1.68124123737559 840 2.92479599579791 5.39464388928136 100 100 7 0.903089986991944 23 1.38021124171161 0.147710487444609 20 1.32221929473392 777 2.89097959698969 4.99004559758525 20 1.32221929473392 40 1.61278385671974 0.256887804251493 100 FALSE 1
50478 5679 84718 25938 2852 59 11133 3251 10871 0.998528193359831 0.819703798344491 0.846471487009947 FALSE 8 0 1 NO NO 3128 3.49540556314619 10731 4.0306806639999 19.7744851365204 28.8416736557637 39.3066815767403 56.704873730314 3093 3.49052030936335 9915 3.99633651809578 92.3958624545709 16.8129097327282 25.5269793242562 36.0564800806858 54.2410489157842 35 1.55630250076729 816 2.91222205653242 7.60413754542913 100 100 4 0.698970004336019 15 1.20411998265592 0.13978194017333 18 1.27875360095283 778 2.89153745767256 7.25002329699003 13 1.14612803567824 23 1.38021124171161 0.214332308265772 100 FALSE 1
70777 6498 107096 38092 3311 61 4258 3666 12338 0.99854109175025 0.864321607339665 0.842113112244195 FALSE 8 0 1 NO NO 3508 3.54518336821541 12151 4.08464776085473 17.3648259402518 25.7756563245823 36.1616327874249 53.4935396263682 3464 3.53970323894783 11746 4.06992696875247 96.6669409925109 17.0270730461434 25.302230546569 35.5440149838243 52.9456836369828 44 1.65321251377534 405 2.60852603357719 3.3330590074891 100 100 5 0.778151250383644 18 1.27875360095283 0.148135955888404 17 1.25527250510331 341 2.53402610605613 2.80635338655255 22 1.36172783601759 46 1.67209785793572 0.378569665048144 100 FALSE 8
55486 5087 99649 24999 3212 108 3979 3507 11598 0.997327124506529 0.853767890279559 0.839368132981434 FALSE 8 0 1 NO NO 3376 3.52853106063541 11440 4.05846398560225 17.7097902097902 26.1625874125874 36.3548951048951 53.7762237762238 3337 3.52348633234323 11070 4.04418685076736 96.7657342657343 17.6061427280939 25.8175248419151 35.8897922312556 53.3694670280036 39 1.60205999132796 370 2.56937390961505 3.23426573426573 100 100 7 0.903089986991944 31 1.50514997831991 0.270979020979021 18 1.27875360095283 304 2.48429983934679 2.65734265734266 14 1.17609125905568 35 1.55630250076729 0.305944055944056 100 FALSE 8
82943 10762 121857 48112 4115 157 8193 4474 15506 0.998452211403036 0.856120210978898 0.861665895997745 FALSE 7 2 0 NO NO 4254 3.62889956442061 15230 4.18272841812427 16.9468154957321 25.252790544977 34.6618516086671 50.2495075508864 4207 3.62407573114568 14479 4.16076856186113 95.0689428759028 15.7331307410733 23.6342288832102 32.916637889357 48.8017128254714 47 1.68124123737559 751 2.87621784059164 4.93105712409718 100 100 7 0.903089986991944 24 1.39794000867204 0.157583716349311 18 1.27875360095283 681 2.83378437465648 4.47143795141169 22 1.36172783601759 46 1.67209785793572 0.302035456336179 100 FALSE 1
41706 3944 71847 19658 2553 88 7947 2932 8872 0.997407573267124 0.824616770937087 0.863614896737042 FALSE 9 0 0 NO YES 2834 3.45255306322893 8767 3.94290054114029 20.5999771871792 29.2232234515798 39.7969658948329 57.2829930420897 2791 3.44591541395112 8055 3.90611945754556 91.8786357933158 17.6163873370577 25.8969584109249 36.6356300434513 54.95965238982 43 1.64345267648619 712 2.85308952985187 8.12136420668416 100 100 4 0.698970004336019 23 1.38021124171161 0.262347439260865 21 1.34242268082221 649 2.81291335664286 7.40276035131744 18 1.27875360095283 40 1.61278385671974 0.456256416105851 100 FALSE 1
57285 6002 88208 24576 2817 54 8548 3175 10580 0.999149337429916 0.834499054031664 0.829772372615905 FALSE 7 2 0 NO NO 3041 3.48315920971698 10419 4.01786771896351 19.550820616182 28.8031480948268 39.9174584892984 57.7118725405509 3003 3.47769992833213 9880 3.9948008992946 94.8267588060275 18.2995951417004 27.2975708502024 38.3704453441296 56.417004048583 38 1.5910646070265 539 2.73239375982297 5.17324119397255 100 100 6 0.845098040014257 9 1 0.0863806507342355 20 1.32221929473392 517 2.71432975974523 4.96208849217775 12 1.11394335230684 13 1.14612803567824 0.124772051060562 100 FALSE 1
33068 3037 52160 17165 2740 51 4899 2514 7076 0.997314865747153 0.836206895369973 0.846239618089856 FALSE 7 2 0 NO NO 2416 3.38327665040765 6952 3.84217222938562 21.2456846950518 30.1495972382048 40.765247410817 59.6518987341772 2379 3.37657695705651 6416 3.80733203929119 92.2899884925201 18.5785536159601 27.1508728179551 38.0455112219451 57.6215710723192 37 1.57978359661681 536 2.72997428569956 7.71001150747986 100 100 5 0.778151250383644 19 1.30102999566398 0.273302646720368 17 1.25527250510331 479 2.68124123737559 6.89010356731876 15 1.20411998265592 38 1.5910646070265 0.546605293440736 100 FALSE 4
52778 4509 92977 23109 3839 113 7594 3109 10397 0.997884004041662 0.839280560893257 0.829180697142736 FALSE 7 1 1 NO YES 2988 3.47552591503928 10255 4.01097801217474 19.9902486591906 29.2052657240371 39.9414919551438 57.9912237932716 2954 3.47055748521727 9744 3.98878184345364 95.0170648464164 19.0168308702791 27.7196223316913 38.4954844006568 56.9068144499179 34 1.54406804435028 511 2.70926996097583 4.98293515358362 100 100 4 0.698970004336019 22 1.36172783601759 0.214529497805948 18 1.27875360095283 466 2.66931688056611 4.54412481716236 12 1.11394335230684 23 1.38021124171161 0.22428083861531 100 FALSE 1
51117 5191 100422 26797 3223 26 4678 3887 13502 0.999259368242291 0.848244703859988 0.845355617422887 FALSE 7 1 1 NO YES 3737 3.57263929704281 13331 4.12489530498849 16.7129247618333 24.9343635136149 35.4211987097742 52.5691996099317 3693 3.56749689110422 12880 4.10994958023059 96.6169079588928 16.3121118012422 24.3555900621118 34.6972049689441 52.0186335403727 44 1.65321251377534 451 2.65513843481138 3.38309204110719 100 100 4 0.698970004336019 10 1.04139268515822 0.075013127297277 16 1.23044892137827 389 2.5910646070265 2.91801065186408 24 1.39794000867204 52 1.72427586960079 0.390068261945841 100 FALSE 8
76407 7177 140706 34833 4578 99 13666 4054 14935 0.998459992635782 0.843053230101739 0.849011818539124 FALSE 7 1 1 NO YES 3867 3.58748646541096 14710 4.16764219548217 18.2528891910265 26.9884432358939 37.3487423521414 53.7049626104691 3819 3.58206336291171 13827 4.14075937087037 93.9972807613868 16.37376148116 24.7848412526217 35.1486222607941 51.9924784841253 48 1.69019608002851 883 2.94645226501307 6.00271923861319 100 100 6 0.845098040014257 23 1.38021124171161 0.156356220258328 20 1.32221929473392 810 2.90902085421116 5.50645819170632 22 1.36172783601759 50 1.70757017609794 0.339904826648538 100 FALSE 1
166437 15619 314326 72073 10998 127 23300 6540 33276 0.999338862543774 0.847938453886303 0.860950576706763 FALSE 9 0 0 NO YES 6167 3.7901443650429 32826 4.51623119515767 16.3437519039786 24.2155608359227 33.4673734235058 47.9345640650704 6109 3.78604121024255 31329 4.49596039488171 95.4395905684518 15.1457116409716 22.6435570876823 31.7373679338632 46.4298254013853 58 1.77085201164214 1497 3.17551181336345 4.56040943154816 99.4655978623914 100 6 0.845098040014257 22 1.36172783601759 0.0670200450862121 21 1.34242268082221 1368 3.13640344813399 4.1674282580881 31 1.50514997831991 107 2.03342375548695 0.32596112837385 100 FALSE 1
90621 8386 174250 36586 7176 284 10903 4658 18249 0.998191681189001 0.850512356375411 0.843059431717118 FALSE 9 0 0 NO YES 4428 3.64630568028476 17972 4.25462057431003 17.8555530825729 25.9570442911195 35.7834409080792 51.263075895838 4374 3.64097805735833 17178 4.23499787968603 95.5820164700645 17.0799860286413 24.8340901152637 34.5558272208639 50.2677843753638 54 1.74036268949424 794 2.90036712865647 4.41798352993546 99.4962216624685 100 9 1 33 1.53147891704226 0.183618962831071 19 1.30102999566398 682 2.83442070368153 3.79479189850879 26 1.43136376415899 79 1.90308998699194 0.439572668595593 100 FALSE 8
259597 16736 153649 57828 4464 60 6051 5002 19359 0.999328477194417 0.856449196313627 0.846944136089604 FALSE 9 0 0 NO YES 4783 3.67979117098035 19082 4.28064665029619 15.7635467980296 23.9754742689446 33.4608531600461 48.317786395556 4738 3.6756867086994 18610 4.26976970912292 97.5264647311603 15.7657173562601 23.7130574959699 33.0091348737238 47.8613648576034 45 1.66275783168157 472 2.67486114073781 2.47353526883974 100 100 6 0.845098040014257 13 1.14612803567824 0.0681270307095692 18 1.27875360095283 407 2.61066016308988 2.1329001152919 21 1.34242268082221 52 1.72427586960079 0.272508122838277 100 FALSE 8
110360 9363 192084 53466 8042 112 17758 5184 21712 0.999217022384296 0.843957258270101 0.849898282102855 FALSE 9 0 0 NO YES 4948 3.69451745381116 21422 4.33088028779443 16.9405284287181 25.2637475492484 34.8520212865279 50.3641116609094 4899 3.69019608002851 20320 4.30794507584593 94.8557557651013 15.5708661417323 23.4891732283465 32.9822834645669 48.7893700787402 49 1.69897000433602 1102 3.04257551244019 5.1442442348987 100 100 5 0.778151250383644 17 1.25527250510331 0.0793576696853702 20 1.32221929473392 1003 3.001733712809 4.68210251143684 24 1.39794000867204 82 1.91907809237607 0.382784053776491 100 FALSE 1
114792 7293 55492 17835 1620 131 8720 2399 6871 0.997234753315042 0.823606460742823 0.845145036901416 FALSE 8 1 0 NO NO 2318 3.36530074863799 6769 3.83058866868514 22.9723740582065 32.0579110651499 42.960555473482 61.4418673363865 2284 3.35888620440587 6131 3.78760214618234 90.5746786822278 19.067036372533 27.8421138476594 39.1779481324417 58.8158538574458 34 1.54406804435028 638 2.8055008581584 9.4253213177722 100 100 6 0.845098040014257 19 1.30102999566398 0.280691387206382 21 1.34242268082221 603 2.78103693862113 8.90825823607623 7 0.903089986991944 16 1.23044892137827 0.236371694489585 100 FALSE 4
39762 3749 58078 21328 1918 78 10356 2748 8711 0.998048443349732 0.800252553323094 0.848122089172208 FALSE 8 1 0 NO NO 2658 3.42471833733157 8613 3.93520486742658 23.4993614303959 32.2535701846047 42.6448391965633 60.2809706257982 2619 3.41830129131975 7692 3.88609573243775 89.3068617206548 18.2917316692668 27.0540821632865 37.8315132605304 56.9812792511701 39 1.60205999132796 921 2.96473092105363 10.6931382793452 100 100 7 0.903089986991944 17 1.25527250510331 0.197376059445025 18 1.27875360095283 877 2.9434945159061 10.1822825960757 14 1.17609125905568 27 1.44715803134222 0.313479623824451 100 FALSE 6
124294 10648 191169 54534 6876 49 21840 5056 21231 0.999717393905272 0.839291601507564 0.845791132875921 FALSE 8 1 0 NO NO 4813 3.68250608593901 20936 4.32091445304557 18.8670233091326 27.5219717233473 37.480894153611 52.015666794039 4757 3.67742443770125 19602 4.29232253991492 93.6282002292702 16.7789001122334 25.0076522803796 34.7362514029181 49.7908376696255 56 1.75587485567249 1334 3.12548126570059 6.37179977072984 99.5502248875562 100 5 0.778151250383644 6 0.845098040014257 0.0286587695834926 23 1.38021124171161 1256 3.09933527768596 5.99923576614444 28 1.46239799789896 72 1.86332286012046 0.343905235001911 100 FALSE 1
31446 2946 53727 17586 1668 36 4645 2262 6195 0.998385793384365 0.852300240754963 0.84212939123585 FALSE 9 0 0 NO YES 2190 3.34064237756071 6106 3.78582791999587 19.4562725188339 28.431051424828 40.1080904028824 60.792662954471 2157 3.33405144034689 5755 3.76012078526457 94.2515558467082 17.5847089487402 26.359687228497 38.3492615117289 59.6872284969592 33 1.53147891704226 351 2.54654266347813 5.74844415329184 100 100 5 0.778151250383644 10 1.04139268515822 0.163773337700622 16 1.23044892137827 317 2.50242711998443 5.19161480510973 12 1.11394335230684 24 1.39794000867204 0.393056010481494 100 FALSE 1
92775 13957 77289 102118 1691 24 14374 3036 8943 0.998546347983287 0.818405455866705 0.880911460459062 FALSE 9 0 0 NO YES 2900 3.46254772880266 8767 3.94290054114029 22.8356336260979 30.5805862894947 39.7855594844303 56.530169955515 2857 3.45606222445495 7878 3.89647110047928 89.8597011520474 17.7456207159177 25.2856054836253 34.8946433104849 52.995684183803 43 1.64345267648619 889 2.94939000664491 10.1402988479525 100 100 5 0.778151250383644 13 1.14612803567824 0.148283335234402 20 1.32221929473392 847 2.92839585225671 9.6612296110414 18 1.27875360095283 29 1.47712125471966 0.330785901676742 100 FALSE 6
49776 4365 84853 22301 2125 32 8430 4432 14419 0.999237116998934 0.827380538992038 0.876897928498559 FALSE 9 0 0 NO YES 4324 3.63598611180083 14294 4.15518415969401 18.7001539107318 26.696516020708 36.2529732755002 51.8329368966 4277 3.63124078023551 13322 4.12460202789334 93.1999440324612 16.0786668668368 23.7051493769704 33.2457588950608 49.4670469899415 47 1.68124123737559 972 2.98811284026835 6.80005596753883 100 100 6 0.845098040014257 11 1.07918124604762 0.0769553658877851 19 1.30102999566398 909 2.95904139232109 6.35931159927242 22 1.36172783601759 52 1.72427586960079 0.36378900237862 100 FALSE 1
38902 4381 64500 17529 2172 89 4700 2591 7387 0.998917015027864 0.848788410926237 0.841747879047138 FALSE 9 0 0 NO YES 2486 3.39567578526994 7269 3.86153441085904 18.4894758563764 28.0231118448205 39.441463750172 58.7701196863392 2454 3.39005149645899 6936 3.84117169449953 95.418902187371 17.6470588235294 26.8310265282584 38.1055363321799 57.7710495963091 32 1.51851393987789 333 2.52374646681156 4.58109781262897 100 100 6 0.845098040014257 8 0.954242509439325 0.110056403907002 18 1.27875360095283 301 2.48000694295715 4.14087219700096 8 0.954242509439325 24 1.39794000867204 0.330169211721007 100 FALSE 1
34800 2948 51152 18728 1583 28 4820 2941 7866 0.998728704552849 0.823035849449484 0.868547077870483 FALSE 9 0 0 NO YES 2857 3.45606222445495 7777 3.89086793881144 19.5062363379195 27.7870644207278 38.0866658094381 56.1398997042561 2822 3.45071087814692 7246 3.86015826131828 93.1721743602932 16.8092740822523 24.8688931824455 35.2332321280707 53.9746066795473 35 1.55630250076729 531 2.72591163229505 6.82782563970683 100 100 4 0.698970004336019 9 1 0.115725858300116 18 1.27875360095283 502 2.70156798505593 6.45493120740645 13 1.14612803567824 20 1.32221929473392 0.257168574000257 100 FALSE 1
67614 5997 123674 34607 3692 93 10880 3781 13017 0.998617192134426 0.848121686373111 0.846507761767103 FALSE 9 0 0 NO YES 3608 3.55738688205951 12806 4.10744740952361 18.1243167265344 26.6671872559738 37.0685616117445 53.8185225675465 3561 3.55169391512722 12089 4.08242630086077 94.4010620021865 16.3123500703119 24.7084126065018 35.0483910993465 52.2292993630573 47 1.68124123737559 717 2.8561244442423 5.59893799781352 100 100 6 0.845098040014257 18 1.27875360095283 0.140559112915821 18 1.27875360095283 654 2.81624129999178 5.10698110260815 23 1.38021124171161 45 1.66275783168157 0.351397782289552 100 FALSE 1
35759 2973 40805 14694 1613 63 5015 2165 5822 0.997423564071756 0.821367226345986 0.871692078852492 FALSE 9 0 0 NO YES 2103 3.3230457354817 5747 3.75951675946219 22.5508961197146 31.3554898207761 42.7875413259092 62.2237689229163 2067 3.3155505344219 5246 3.71991106419834 91.2824082129807 19.1574532977507 27.7735417460923 39.4776972931758 60.1601219977125 36 1.56820172406699 501 2.70070371714502 8.71759178701931 100 100 4 0.698970004336019 15 1.20411998265592 0.261005742126327 19 1.30102999566398 464 2.66745295288995 8.07377762310771 13 1.14612803567824 22 1.36172783601759 0.382808421785279 100 FALSE 4
52521 3682 112516 19391 4135 53 10645 3674 13439 0.999553537465917 0.842101346199791 0.854527230800483 FALSE 9 0 0 NO YES 3532 3.54814363743485 13275 4.12306724373657 20.0677966101695 28.8964218455744 38.8625235404896 55.7514124293785 3499 3.54406804435028 12547 4.09857451002571 94.5160075329567 18.4107754841795 26.8032198932016 36.7418506415876 54.1643420738025 33 1.53147891704226 728 2.86272752831797 5.48399246704331 100 100 3 0.602059991327962 6 0.845098040014257 0.0451977401129944 16 1.23044892137827 687 2.83758843823551 5.17514124293785 14 1.17609125905568 35 1.55630250076729 0.263653483992467 100 FALSE 1
46082 3940 68436 20349 2327 81 5526 4649 15362 0.999088659680322 0.822939720854746 0.873258121821298 FALSE 9 0 0 NO YES 4519 3.65513843481138 15214 4.18227195669419 19.7252530563954 28.0465360851847 37.5903772840805 52.543709741028 4473 3.65069597976061 14121 4.14989620715876 92.8158275272775 16.776432264004 24.7008002266128 34.2822746264429 49.8973160541038 46 1.67209785793572 1093 3.03901732199741 7.18417247272249 100 100 6 0.845098040014257 14 1.17609125905568 0.0920205074273695 19 1.30102999566398 1046 3.01994668167884 6.87524648350204 21 1.34242268082221 33 1.53147891704226 0.216905481793085 100 FALSE 1
55693 5160 97495 28100 3813 231 7937 3409 11289 0.998139781204589 0.841704313188321 0.842323640425511 FALSE 9 0 0 NO YES 3252 3.51228406328185 11110 4.04575314759414 18.4518451845185 27.3357335733573 37.8037803780378 55.0495049504951 3213 3.50704587242733 10505 4.02143739646709 94.5544554455445 16.7824845311756 25.3022370299857 35.7924797715374 53.6030461684912 39 1.60205999132796 605 2.78247262416629 5.44554455445545 100 100 6 0.845098040014257 21 1.34242268082221 0.189018901890189 18 1.27875360095283 560 2.74896286125616 5.04050405040504 15 1.20411998265592 24 1.39794000867204 0.216021602160216 100 FALSE 1
88897 8223 152022 41167 5332 60 18912 4592 17803 0.999157444813145 0.830084816699385 0.847609477273787 FALSE 9 0 0 NO YES 4413 3.64483232882564 17589 4.24526583945746 18.8526920234237 27.3466371027347 37.5007106714424 53.3458411507192 4366 3.64018319192134 16315 4.21261369664506 92.7568366592757 15.8014097456329 24.0943916641128 34.2016549187864 50.7631014403923 47 1.68124123737559 1274 3.10551018476997 7.24316334072432 100 100 7 0.903089986991944 15 1.20411998265592 0.0852805730854511 20 1.32221929473392 1219 3.08635983067475 6.93046790607766 20 1.32221929473392 40 1.61278385671974 0.227414861561203 100 FALSE 1
69468 5826 130453 28847 5108 55 8861 4098 14368 0.999373607322262 0.854329063993368 0.850152526341505 FALSE 9 0 0 NO YES 3929 3.59439255037543 14184 4.15182934013187 17.5126903553299 25.3313592780598 35.2298364354202 51.684997179921 3888 3.58983794314746 13660 4.13548249133571 96.3056965595037 16.9399707174231 24.4655929721816 34.2459736456808 50.8931185944363 41 1.6232492903979 524 2.72015930340596 3.69430344049633 100 100 6 0.845098040014257 9 1 0.0634517766497462 20 1.32221929473392 475 2.67760695272049 3.34884376762549 15 1.20411998265592 40 1.61278385671974 0.282007896221094 100 FALSE 8
76875 6289 137664 31470 5113 162 9964 4652 17300 0.998497109249424 0.838786126682783 0.848959046844482 FALSE 9 0 0 NO YES 4461 3.64952956594782 17078 4.23246243853121 18.7551235507671 26.8005621267127 36.5382363274388 52.2894952570559 4413 3.64483232882564 16229 4.21031851982623 95.0286918842956 17.5303469098527 25.1401811571878 34.8265450736336 50.8164397066979 48 1.69019608002851 849 2.92941892571429 4.97130811570442 100 100 7 0.903089986991944 26 1.43136376415899 0.152242651364328 19 1.30102999566398 773 2.88874096068289 4.5262911347933 22 1.36172783601759 50 1.70757017609794 0.292774329546785 100 FALSE 1
54715 4651 79624 28572 2750 139 15099 2769 8640 0.998263887733491 0.820717591642688 0.859142524140597 FALSE 1 1 1 NO NO 2673 3.42716140292597 8522 3.9305924884426 21.7906594696081 30.3919267777517 40.6946726120629 59.0002346866933 2636 3.42111012979343 7633 3.88275215561308 89.5681764843933 16.3631599633172 24.9443207126949 35.7264509367221 55.5613782261234 37 1.57978359661681 889 2.94939000664491 10.4318235156067 100 100 4 0.698970004336019 15 1.20411998265592 0.176015019948369 21 1.34242268082221 855 2.93247376467715 10.032856137057 12 1.11394335230684 19 1.30102999566398 0.222952358601267 100 FALSE 6
28344 2701 43161 9635 1337 62 4059 5253 17805 0.998595899467231 0.799831507554152 0.897275542108654 FALSE 1 1 1 NO NO 5135 3.7106250150608 17683 4.24758050623384 20.9127410507267 28.8016739241079 38.2288073290731 52.5193688853701 5081 3.70603466071435 16144 4.20803804935318 91.2967256687214 16.6749256689792 24.349603567889 33.994053518335 49.1142220019822 54 1.74036268949424 1539 3.18752072083646 8.70327433127863 99.7400909681611 100 7 0.903089986991944 25 1.41497334797082 0.141378725329412 21 1.34242268082221 1456 3.16345955176999 8.23389696318498 26 1.43136376415899 58 1.77085201164214 0.327998642764237 100 FALSE 6
51459 5538 86445 30417 3039 71 7821 2948 9117 0.998793461666345 0.83964023161167 0.85685986962831 FALSE 1 1 1 NO NO 2825 3.45117215751254 8973 3.95298606519706 19.2020505962331 28.2737100189457 39.1396411456592 57.5504290649727 2786 3.4451369687133 8395 3.92407242991036 93.5584531371893 17.1888028588446 25.8844550327576 36.7957117331745 55.9023228111971 39 1.60205999132796 578 2.76267856372744 6.44154686281065 100 100 5 0.778151250383644 11 1.07918124604762 0.122589992198819 17 1.25527250510331 529 2.72427586960079 5.89546417028864 17 1.25527250510331 38 1.5910646070265 0.423492700323192 100 FALSE 3
