unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_ERCC_percent non_mt_percent non_ribo_percent outliers H1975 H2228 HCC827 poor_quality traj total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control total_features_ercc log10_total_features_ercc total_counts_ercc log10_total_counts_ercc pct_counts_ercc total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control RaceID2
57199 5187 84850 38176 3022 199 12477 2161 5289 0.997731138215672 0.851011531762126 0.874643836937347 FALSE 9 0 0 NO YES 2012 3.30384377488865 5114 3.70884563804818 19.6323816973015 28.4513101290575 39.8904966757919 60.5005866249511 1978 3.2964457942064 4741 3.67596154964217 92.706296441142 16.6420586374183 25.5009491668424 37.2706180130774 58.953807213668 34 1.54406804435028 373 2.57287160220048 7.29370355885804 100 6 0.845098040014257 11 1.07918124604762 0.215095815408682 17 1.25527250510331 346 2.54032947479087 6.76574110285491 11 1.07918124604762 16 1.23044892137827 0.312866640594447 100 FALSE 3
71744 4430 124794 40000 3945 173 19574 2625 7034 0.998436165768501 0.827836222877685 0.871337970801861 FALSE 8 1 0 NO NO 2446 3.38863396935179 6832 3.83461142072269 20.5357142857143 29.2593676814988 40.3395784543326 58.7822014051522 2410 3.38219721037745 6263 3.79685174904989 91.6715456674473 16.7172281654159 25.4191282133163 36.7874820373623 56.2030975570813 36 1.56820172406699 569 2.75587485567249 8.32845433255269 100 4 0.698970004336019 11 1.07918124604762 0.161007025761124 18 1.27875360095283 541 2.73399928653839 7.91861826697892 14 1.17609125905568 17 1.25527250510331 0.248829039812646 100 FALSE 3
59684 5224 89905 52620 3353 81 7922 2651 6410 0.998751948519888 0.851170045473994 0.878781780371637 FALSE 8 1 0 NO NO 2466 3.39216914948974 6183 3.79126948091027 16.5615397056445 24.6320556364224 35.2903121462073 54.5689794598091 2433 3.38632057389405 5867 3.76849010517124 94.8892123564613 14.7264359979547 22.686211010738 33.4242372592466 53.2981080620419 33 1.53147891704226 316 2.50105926221775 5.11078764353874 100 5 0.778151250383644 8 0.954242509439325 0.129387028950348 16 1.23044892137827 288 2.46089784275655 4.65793304221252 12 1.11394335230684 20 1.32221929473392 0.323467572375869 100 FALSE 3
69542 5440 135164 35565 3702 194 14717 2937 8082 0.998762681268544 0.847067556487172 0.859810863881633 FALSE 8 0 1 NO NO 2719 3.4345689040342 7833 3.89398356721185 18.63909102515 26.8351844759351 37.5590450657475 56.1470700880889 2689 3.42975228000241 7443 3.87180636445873 95.0210647261586 17.2108020959291 25.0167943033723 35.8457611178288 54.9375251914551 30 1.49136169383427 390 2.59217675739587 4.97893527384144 100 4 0.698970004336019 10 1.04139268515822 0.127665007021575 17 1.25527250510331 366 2.56466606425209 4.67253925698966 9 1 14 1.17609125905568 0.178731009830206 100 FALSE 3
43953 2870 69130 35079 3079 14 8260 2094 5088 0.999410375394241 0.836477985777363 0.864581634076977 FALSE 8 0 1 NO NO 1964 3.29336255471145 4939 3.69372694892365 20.0647904434096 29.0747114800567 40.6357562259567 61.1864749949382 1941 3.28824922557199 4577 3.66067578833852 92.6705810892893 16.7140048066419 25.6718374481101 37.579200349574 59.274634039764 23 1.38021124171161 362 2.55990662503611 7.32941891071067 100 2 0.477121254719662 3 0.602059991327962 0.0607410406964973 16 1.23044892137827 350 2.54530711646582 7.08645474792468 5 0.778151250383644 9 1 0.182223122089492 100 FALSE 3
66984 5541 95949 46159 3752 93 5302 2464 6084 0.998520708417948 0.857495067624104 0.871464708309158 FALSE 8 0 1 NO NO 2297 3.36135002435227 5894 3.77048380943111 16.3725822870716 24.2958941296233 35.6973193077706 56.0230743128605 2264 3.35506820634885 5709 3.75663610824585 96.8612147947065 16.0973900858294 23.8570677877036 35.1900507969872 55.7540725170783 33 1.53147891704226 185 2.26951294421792 3.13878520529352 100 6 0.845098040014257 9 1 0.152697658635901 13 1.14612803567824 156 2.19589965240923 2.64675941635562 14 1.17609125905568 20 1.32221929473392 0.339328130302002 100 FALSE 3
51217 3911 87887 34671 2881 43 3855 2418 5808 0.999139116737019 0.85984848336803 0.85967482838356 FALSE 8 0 1 NO NO 2231 3.34869419026554 5598 3.74811046749498 16.5594855305466 24.91961414791 36.1200428724544 55.7877813504823 2204 3.34340859380386 5441 3.73575853744374 97.1954269381922 16.2470134166514 24.4624149972432 35.5816945414446 55.4493659253814 27 1.44715803134222 157 2.19865708695442 2.80457306180779 100 4 0.698970004336019 5 0.778151250383644 0.0893176134333691 12 1.11394335230684 141 2.15228834438306 2.51875669882101 11 1.07918124604762 11 1.07918124604762 0.196498749553412 100 FALSE 3
71200 7051 99593 74009 3724 69 10327 2869 6828 0.999121263914585 0.84929701105844 0.890742690769346 FALSE 7 2 0 NO NO 2684 3.42894429003557 6613 3.82046419057768 16.2861031301981 23.983063662483 34.2204748223197 52.2455768939967 2647 3.42291798076766 6227 3.79434860389608 94.1630122486012 14.0517102938815 21.6316043038381 31.9254857876987 50.5861570579733 37 1.57978359661681 386 2.58771096501891 5.83698775139876 100 4 0.698970004336019 6 0.845098040014257 0.0907303795554211 17 1.25527250510331 346 2.54032947479087 5.23211855436262 16 1.23044892137827 34 1.54406804435028 0.51413881748072 100 FALSE 3
32120 1903 46892 23108 1888 17 6340 1649 3574 0.99972019865775 0.834359258997316 0.875487197853391 FALSE 9 0 0 NO YES 1573 3.19700472802305 3484 3.54220278243403 20.1205510907003 29.2192881745121 41.7049368541906 63.8059701492537 1552 3.19117145572856 3221 3.5081255360832 92.451205510907 16.8581185967091 25.7994411673393 38.9009624340267 61.9683328158957 21 1.34242268082221 263 2.42160392686983 7.548794489093 100 1 0.301029995663981 1 0.301029995663981 0.0287026406429392 15 1.20411998265592 255 2.40823996531185 7.31917336394948 5 0.778151250383644 7 0.903089986991944 0.200918484500574 100 FALSE 3
51491 5035 72383 35248 2072 137 6629 2085 5137 0.997274671992847 0.849328400137574 0.860617363018565 FALSE 7 2 0 NO NO 1940 3.28802553538836 4983 3.69757803365111 18.6835239815372 27.8547060004014 39.7953040337146 61.5091310455549 1914 3.28216877830464 4711 3.67320528177905 94.5414408990568 17.1725748248779 26.0878794311187 38.1872213967311 60.5391636595203 26 1.43136376415899 272 2.43616264704076 5.45855910094321 100 6 0.845098040014257 13 1.14612803567824 0.260887015853903 14 1.17609125905568 245 2.39093510710338 4.91671683724664 6 0.845098040014257 14 1.17609125905568 0.280955247842665 100 FALSE 3
32733 1841 39416 24799 1110 2 4808 1493 3140 0.999681525478721 0.840127385859467 0.868150101432798 FALSE 7 2 0 NO NO 1416 3.15136985024746 3049 3.48429983934679 21.3184650705149 30.9937684486717 43.6536569367006 66.6120039357166 1398 3.14581771449183 2814 3.44947839918736 92.2925549360446 17.8038379530917 27.5053304904051 40.4406538734897 64.8898365316276 18 1.27875360095283 235 2.37291200297011 7.7074450639554 100 1 0.301029995663981 1 0.301029995663981 0.032797638570023 15 1.20411998265592 232 2.36735592102602 7.60905214824533 2 0.477121254719662 2 0.477121254719662 0.0655952771400459 100 FALSE 3
53975 3185 86215 41097 3272 60 10948 2144 5303 0.998679990573864 0.838581933172578 0.859134717830063 FALSE 7 1 1 NO YES 2015 3.30449052777349 5162 3.71290212504722 21.1933359163115 29.7752808988764 40.7787679194111 60.7516466485858 1983 3.29754166781816 4794 3.68078861150668 92.870980240217 18.293700458907 26.9086357947434 38.2978723404255 59.261576971214 32 1.51851393987789 368 2.56702636615906 7.12901975978303 100 4 0.698970004336019 7 0.903089986991944 0.135606354126308 17 1.25527250510331 331 2.52113808370404 6.41224331654398 11 1.07918124604762 30 1.49136169383427 0.581170089112747 100 FALSE 3
45205 4107 71423 28157 4271 12 4194 2441 5549 0.999639572896667 0.86015498132969 0.878354877716926 FALSE 7 1 1 NO YES 2295 3.36097188372594 5389 3.73158876518674 15.8656522545927 23.5850807199852 34.3106327704583 54.2030061235851 2265 3.35525990552738 5221 3.71783686748693 96.8825385043607 15.4376556215284 23.0224095000958 33.7291706569623 53.8785673242674 30 1.49136169383427 168 2.22788670461367 3.11746149563927 100 2 0.477121254719662 2 0.477121254719662 0.0371126368528484 17 1.25527250510331 147 2.17026171539496 2.72777880868436 11 1.07918124604762 19 1.30102999566398 0.35257005010206 100 FALSE 1
81869 5176 133611 48469 10318 134 14315 2835 7844 0.99872513896134 0.850076490502197 0.868178393449269 FALSE 7 1 1 NO YES 2614 3.41747169320329 7590 3.88029899142575 19.1040843214756 27.3781291172596 38.2476943346509 57.0750988142292 2586 3.41279642871654 7083 3.85027855251804 93.3201581027668 16.0666384300438 24.283495693915 35.4087251164761 55.0331780319074 28 1.46239799789896 507 2.70586371228392 6.6798418972332 100 4 0.698970004336019 10 1.04139268515822 0.131752305665349 16 1.23044892137827 476 2.67851837904011 6.27140974967062 8 0.954242509439325 21 1.34242268082221 0.276679841897233 100 FALSE 3
164591 11743 307022 111718 12027 85 31502 4804 16706 0.999700705734646 0.855920028219849 0.882496778105604 FALSE 9 0 0 NO YES 4362 3.63978521298682 16188 4.20922002306499 15.9500864838152 23.5235977267111 33.2406721027922 49.2401779095626 4317 3.63528263799821 15358 4.18636294039473 94.8727452433902 13.9796848547988 21.3243911967704 31.0457090767027 47.4280505274124 45 1.66275783168157 830 2.91960102378411 5.12725475660983 100 3 0.602059991327962 5 0.778151250383644 0.0308870768470472 18 1.27875360095283 778 2.89153745767256 4.80602915740054 24 1.39794000867204 47 1.68124123737559 0.290338522362244 100 FALSE 3
82944 5355 157429 45732 6886 136 13385 3235 9475 0.998522426386784 0.858047492498103 0.86174051531344 FALSE 9 0 0 NO YES 2995 3.47654180902743 9206 3.96411814315148 17.3039322181186 26.0699543775798 36.7586356723876 54.4970671301325 2961 3.47158505418519 8804 3.9447293603033 95.6332826417554 16.2539754656974 24.8523398455248 35.4725124943208 53.4529759200364 34 1.54406804435028 402 2.60530504614111 4.36671735824462 100 5 0.778151250383644 13 1.14612803567824 0.141212252878557 17 1.25527250510331 368 2.56702636615906 3.99739300456224 12 1.11394335230684 21 1.34242268082221 0.228112100803824 100 FALSE 3
197591 11814 124621 67348 5331 36 5523 3352 8978 0.999443081978789 0.862552906145519 0.862217796594123 FALSE 9 0 0 NO YES 3132 3.49596039488171 8718 3.94046667766353 15.3016746960312 23.2048635008029 33.631566873136 51.3535214498738 3103 3.49192171258615 8448 3.92680531011161 96.9029593943565 14.7964015151515 22.4550189393939 32.7769886363636 50.6747159090909 29 1.47712125471966 270 2.43296929087441 3.0970406056435 100 2 0.477121254719662 5 0.778151250383644 0.0573526038082129 12 1.11394335230684 230 2.36361197989214 2.63821977517779 15 1.20411998265592 35 1.55630250076729 0.40146822665749 100 FALSE 3
100345 8089 170824 64344 8412 338 18101 3642 10565 0.997728347375553 0.844202554809084 0.865214514704671 FALSE 9 0 0 NO YES 3378 3.5287881917749 10261 4.01123201031937 16.8794464477146 25.085274339733 34.7821849722249 51.7201052528993 3343 3.52426626876698 9660 3.98502208210954 94.1428710651983 14.7412008281573 22.639751552795 32.3913043478261 49.8136645962733 35 1.55630250076729 601 2.77959649125782 5.85712893480168 100 6 0.845098040014257 24 1.39794000867204 0.233895331839002 16 1.23044892137827 547 2.73878055848437 5.33086443816392 13 1.14612803567824 30 1.49136169383427 0.292369164798753 100 FALSE 3
59286 3825 38304 13626 1320 90 8649 1285 2710 0.998154977866587 0.797785974915919 0.880439555573596 FALSE 8 1 0 NO NO 1217 3.08564728829686 2635 3.42094540592197 25.1992409867173 34.876660341556 48.2352941176471 72.5996204933586 1197 3.07845681805329 2312 3.36417563277062 87.741935483871 18.3391003460208 28.4602076124567 43.1228373702422 69.8529411764706 20 1.32221929473392 323 2.51054501020661 12.258064516129 100 3 0.602059991327962 5 0.778151250383644 0.189753320683112 14 1.17609125905568 314 2.4983105537896 11.9165085388994 3 0.602059991327962 4 0.698970004336019 0.15180265654649 100 FALSE 5
31534 3300 36263 22631 900 61 6219 1578 3419 0.99853758116836 0.797016669210247 0.887391379375901 FALSE 8 1 0 NO NO 1505 3.17782497186468 3335 3.5232260419657 25.0074962518741 33.2833583208396 44.9775112443778 66.5367316341829 1483 3.17143390094301 2916 3.46493642912173 87.4362818590705 17.4897119341564 26.2688614540466 38.8545953360768 63.0315500685871 22 1.36172783601759 419 2.6232492903979 12.5637181409295 100 4 0.698970004336019 5 0.778151250383644 0.149925037481259 15 1.20411998265592 409 2.61278385671974 12.263868065967 3 0.602059991327962 5 0.778151250383644 0.149925037481259 100 FALSE 5
122662 9824 193782 70986 7942 81 27995 3514 10894 0.999265649899701 0.838076004371144 0.867908144016758 FALSE 8 1 0 NO NO 3240 3.51067903103221 10583 4.02464983117944 19.0494188793348 27.3268449399981 37.7303222148729 54.5497495984125 3204 3.50582803385484 9767 3.98980565093683 92.2895209297931 15.5318931094502 23.620354254121 34.1353537421931 51.7661513258933 36 1.56820172406699 816 2.91222205653242 7.71047907020694 100 5 0.778151250383644 8 0.954242509439325 0.0755929320608523 18 1.27875360095283 780 2.8926510338773 7.3703108759331 13 1.14612803567824 28 1.46239799789896 0.264575262212983 100 FALSE 3
30334 1954 44962 25534 1492 158 5222 1383 2981 0.996980875555247 0.840657494664014 0.854408405204947 FALSE 9 0 0 NO YES 1300 3.11427729656159 2890 3.46104809167066 21.0034602076125 30.8304498269896 44.4982698961938 68.7543252595156 1276 3.10619089726342 2711 3.43328968519503 93.8062283737024 18.9229066765031 28.9561047583917 42.7148653633346 68.1667281445961 24 1.39794000867204 179 2.25527250510331 6.19377162629758 100 3 0.602059991327962 8 0.954242509439325 0.27681660899654 15 1.20411998265592 162 2.21218760440396 5.60553633217993 6 0.845098040014257 9 1 0.311418685121107 100 FALSE 3
30936 3402 46330 20307 2005 53 10016 1423 3291 0.998176842910432 0.791248858124434 0.885138604865983 FALSE 9 0 0 NO YES 1347 3.1296898921993 3198 3.50501424008411 27.1106941838649 36.9293308317699 49.624765478424 71.5447154471545 1320 3.12090281761453 2802 3.44762309776029 87.6172607879925 20.9493219129193 31.0849393290507 44.6109921484654 69.0935046395432 27 1.44715803134222 396 2.59879050676312 12.3827392120075 100 5 0.778151250383644 6 0.845098040014257 0.187617260787992 15 1.20411998265592 380 2.58092497567562 11.8824265165729 7 0.903089986991944 10 1.04139268515822 0.312695434646654 100 FALSE 5
34843 2566 61352 25518 3290 99 4976 1765 3751 0.99760063716982 0.836310315019167 0.881629214531553 FALSE 9 0 0 NO YES 1677 3.22479195649268 3647 3.56205482965638 18.1244858788045 26.843981354538 39.0457910611461 60.9542089388538 1652 3.21827285357145 3444 3.53718922624364 94.4337811900192 16.260162601626 25.0290360046458 37.5145180023229 59.9012775842044 25 1.41497334797082 203 2.3096301674259 5.56621880998081 100 4 0.698970004336019 9 1 0.246778173841514 16 1.23044892137827 188 2.27646180417324 5.15492185357828 5 0.778151250383644 6 0.845098040014257 0.164518782561009 100 FALSE 3
34826 1711 59758 26992 1912 80 5927 1718 3730 0.997319032178769 0.851742625062352 0.869166570599006 FALSE 9 0 0 NO YES 1627 3.21165440055318 3620 3.55882852481701 18.0110497237569 27.1270718232044 39.7513812154696 62.9005524861878 1601 3.20466251174822 3417 3.53377205838472 94.3922651933702 16.1545215100966 25.1390108282119 38.2206613988879 62.0134621012584 26 1.43136376415899 203 2.3096301674259 5.60773480662983 100 4 0.698970004336019 9 1 0.248618784530387 15 1.20411998265592 181 2.26007138798507 5 7 0.903089986991944 13 1.14612803567824 0.359116022099448 100 FALSE 3
30343 3546 40795 29121 1097 41 6134 1333 2644 0.998487136919489 0.84077155506516 0.852871206992409 FALSE 9 0 0 NO YES 1242 3.09447112864164 2547 3.40619942366331 21.1228896741264 31.2131919905772 44.9548488417746 70.8676874754613 1216 3.08529057823006 2382 3.37712404234646 93.5217903415783 19.3534844668346 29.3031066330814 43.4928631402183 69.9412258606213 26 1.43136376415899 165 2.22010808804005 6.47820965842167 100 3 0.602059991327962 4 0.698970004336019 0.157047506870828 15 1.20411998265592 146 2.16731733474818 5.73223400078524 8 0.954242509439325 15 1.20411998265592 0.588928150765607 100 FALSE 3
63334 4557 120250 44081 3145 76 17071 2543 6521 0.998926543476573 0.846035882769459 0.866583550707636 FALSE 9 0 0 NO YES 2353 3.37180645850742 6302 3.79954730712562 19.0891780387179 27.4833386226595 38.7019993652809 57.6959695334814 2318 3.36530074863799 5891 3.77026273817059 93.4782608695652 16.6525207944322 24.9363435749448 36.4454252249194 56.0516041419114 35 1.55630250076729 411 2.61489721603313 6.52173913043478 100 4 0.698970004336019 6 0.845098040014257 0.0952078705172961 16 1.23044892137827 374 2.57403126772772 5.93462392891146 15 1.20411998265592 31 1.50514997831991 0.49190733100603 100 FALSE 3
27597 1738 31237 20578 1026 63 4752 1273 2486 0.99758648029933 0.81818181489066 0.889376953431402 FALSE 9 0 0 NO YES 1208 3.08242630086077 2413 3.38273726576133 22.420223787816 32.5321176958143 46.1251554082056 70.6589307915458 1184 3.07371835034612 2220 3.34654855854847 92.0016576875259 19.5495495495495 29.6396396396396 43.8738738738739 69.1891891891892 24 1.39794000867204 193 2.28780172993023 7.9983423124741 100 4 0.698970004336019 6 0.845098040014257 0.248653128885205 16 1.23044892137827 181 2.26007138798507 7.50103605470369 4 0.698970004336019 6 0.845098040014257 0.248653128885205 100 FALSE 3
43083 2283 90442 23893 1892 87 9949 2460 6120 0.998529410133122 0.832189541123873 0.88022731989 FALSE 9 0 0 NO YES 2307 3.36323580448369 5946 3.77429793849928 19.9461823074336 28.1870164816683 39.0010090817356 57.7867473932055 2278 3.35774432518038 5557 3.74491854244135 93.4577867473932 17.3114990102573 25.445384200108 36.3865394997301 56.0374302681303 29 1.47712125471966 389 2.5910646070265 6.54221325260679 100 3 0.602059991327962 8 0.954242509439325 0.134544231416078 15 1.20411998265592 362 2.55990662503611 6.08812647157753 11 1.07918124604762 19 1.30102999566398 0.319542549613185 100 FALSE 3
26437 1626 38446 17908 2155 95 1918 1575 3227 0.998760455535294 0.854663771754993 0.866126848072984 FALSE 9 0 0 NO YES 1471 3.16790781000148 3109 3.49276038902684 20.1994210357028 30.3634609199099 42.9398520424574 65.9376005146349 1448 3.16106838547117 2957 3.47099816966087 95.1109681569637 19.614474129185 29.3878931349341 41.7653026716266 65.4717619208657 23 1.38021124171161 152 2.1846914308176 4.88903184303635 100 1 0.301029995663981 3 0.602059991327962 0.0964940495336121 14 1.17609125905568 135 2.13353890837022 4.34223222901254 8 0.954242509439325 14 1.17609125905568 0.45030556449019 100 FALSE 3
51175 5454 98929 38363 2559 114 12401 2254 5575 0.998565020630377 0.849865469327596 0.864213696477674 FALSE 9 0 0 NO YES 2103 3.3230457354817 5391 3.73174988352726 17.9373029122612 26.9708773882397 38.8054164347987 59.3025412724912 2073 3.31680875205302 5065 3.70466518545453 93.9528844370247 15.6169792694965 24.6594274432379 36.6436327739388 57.9861796643633 30 1.49136169383427 326 2.51454775266029 6.04711556297533 100 4 0.698970004336019 8 0.954242509439325 0.148395473938045 15 1.20411998265592 301 2.48000694295715 5.58337970691894 11 1.07918124604762 17 1.25527250510331 0.315340382118345 100 FALSE 3
86725 6128 145881 71770 5984 15 26998 2991 8277 0.999637548629168 0.830494139385654 0.872054038837696 FALSE 9 0 0 NO YES 2777 3.4437322414016 8035 3.90503992807621 20.3858120721842 28.462974486621 38.6185438705663 56.0672059738643 2753 3.4399639359209 7355 3.86664172056604 91.537025513379 15.7443915703603 23.8613188307274 34.411964649898 53.025152957172 24 1.39794000867204 680 2.83314711191279 8.46297448662103 100 2 0.477121254719662 3 0.602059991327962 0.0373366521468575 15 1.20411998265592 661 2.8208579894397 8.22650902302427 7 0.903089986991944 16 1.23044892137827 0.199128811449907 100 FALSE 3
60640 3778 113903 28327 4593 9 5069 2826 7115 0.99943780604436 0.850878424664964 0.866618599271118 FALSE 9 0 0 NO YES 2615 3.41763773965223 6871 3.83708315082319 16.1839615776452 23.8829864648523 34.7547664095474 54.0823752001164 2585 3.41262852054438 6646 3.82262567877414 96.7253674865376 15.5883238037918 23.1567860367138 33.9903701474571 53.4908215467951 30 1.49136169383427 225 2.3541084391474 3.27463251346238 100 3 0.602059991327962 4 0.698970004336019 0.0582156891282201 16 1.23044892137827 190 2.28103336724773 2.76524523359045 11 1.07918124604762 31 1.50514997831991 0.451171590743705 100 FALSE 3
66120 5445 122863 32819 5623 38 11980 2929 7793 0.999486717567706 0.854099832087643 0.865904188497128 FALSE 9 0 0 NO YES 2718 3.4344092075875 7543 3.87760167972927 16.9826329046798 25.0165716558399 35.8345485880949 54.6599496221663 2685 3.4291060083327 7209 3.85793526471943 95.5720535595917 15.7025939797475 23.5955056179775 34.4153141905951 53.6828963795256 33 1.53147891704226 334 2.52504480703685 4.42794644040833 100 4 0.698970004336019 4 0.698970004336019 0.0530292986875249 15 1.20411998265592 299 2.47712125471966 3.96394007689248 14 1.17609125905568 31 1.50514997831991 0.410977064828318 100 FALSE 3
44586 4198 74249 30197 1705 58 15235 1778 4262 0.997653681375754 0.814171748441643 0.885028425555078 FALSE 1 1 1 NO NO 1676 3.22453306260609 4153 3.61846649219908 23.0676619311341 31.7601733686492 43.5347941247291 64.6761377317602 1646 3.21669359916975 3692 3.56737930765098 88.8995906573561 17.1451787648971 26.2188515709642 38.7594799566631 61.646803900325 30 1.49136169383427 461 2.66464197555613 11.1004093426439 100 5 0.778151250383644 10 1.04139268515822 0.240789790512882 16 1.23044892137827 438 2.64246452024212 10.5465928244642 9 1 13 1.14612803567824 0.313026727666747 100 FALSE 6
51550 5489 91301 40978 2281 7 7781 2118 5064 0.999605053318316 0.864139018830689 0.877170463723413 FALSE 1 1 1 NO NO 1985 3.29797924415936 4914 3.69152352216815 18.2132682132682 27.024827024827 39.2551892551893 60.4802604802605 1958 3.29203443599474 4611 3.66388929862266 93.8339438339438 15.6798959011061 24.4632400780742 36.9767946215571 59.0761223162004 27 1.44715803134222 303 2.48287358360875 6.16605616605617 100 2 0.477121254719662 2 0.477121254719662 0.0407000407000407 14 1.17609125905568 287 2.45939248775923 5.84045584045584 11 1.07918124604762 14 1.17609125905568 0.284900284900285 100 FALSE 1
44835 4962 61184 45649 1785 314 8488 1549 3231 0.995976474788064 0.843701637747751 0.895695154146846 FALSE 3 3 3 YES NO 1465 3.16613397030511 3138 3.49679131570004 20.4907584448693 29.7004461440408 43.3715742511154 66.0611854684512 1439 3.15836249209525 2841 3.45362407359145 90.5353728489484 16.156282998944 25.5895811334037 39.6691305878212 64.1675466385076 26 1.43136376415899 297 2.47421626407626 9.46462715105162 100 4 0.698970004336019 13 1.14612803567824 0.41427660930529 16 1.23044892137827 276 2.44247976906445 8.79541108986616 6 0.845098040014257 8 0.954242509439325 0.254939451880178 100 FALSE 3
31206 2669 46723 27864 1374 16 8915 1595 3488 0.998566510898605 0.812786694917469 0.88589195558499 FALSE 3 3 3 YES NO 1511 3.17955179116519 3390 3.53032778977809 24.0117994100295 32.9793510324484 45.1327433628319 66.5191740412979 1487 3.17260293120986 2960 3.4714384073893 87.3156342182891 16.6216216216216 26.0135135135135 39.0540540540541 63.1081081081081 24 1.39794000867204 430 2.63447727016073 12.6843657817109 100 3 0.602059991327962 5 0.778151250383644 0.147492625368732 15 1.20411998265592 416 2.62013605497376 12.2713864306785 6 0.845098040014257 9 1 0.265486725663717 100 FALSE 5
152714 12999 214291 100506 7966 11 18697 4189 12709 0.999763946022689 0.870564166440661 0.870170060453175 FALSE 3 3 3 YES NO 3824 3.58263143948964 12283 4.08933980777103 15.6232190832858 23.6098672962631 33.6806968981519 50.5088333469022 3786 3.57829530512083 11810 4.07228666950989 96.149149230644 14.6655376799323 22.4047417442845 32.4470787468247 49.4411515664691 38 1.5910646070265 473 2.67577834167409 3.85085076935602 100 3 0.602059991327962 3 0.602059991327962 0.0244240006513067 16 1.23044892137827 430 2.63447727016073 3.50077342668729 19 1.30102999566398 40 1.61278385671974 0.325653342017422 100 FALSE 1
42116 3270 63857 32865 2971 69 8396 1681 3635 0.997524068782602 0.850068773452355 0.883353828462645 FALSE 3 3 3 YES NO 1588 3.20112389720738 3523 3.54703589974001 20.1816633550951 28.8674425205791 41.0729491910304 63.8092534771502 1562 3.19395897801919 3298 3.51838231554534 93.6133976724383 17.7986658580958 26.4705882352941 39.205579138872 62.7046694966646 26 1.43136376415899 225 2.3541084391474 6.38660232756174 100 4 0.698970004336019 7 0.903089986991944 0.198694294635254 17 1.25527250510331 209 2.32221929473392 5.93244393982401 5 0.778151250383644 9 1 0.255464093102469 100 FALSE 3
55265 7444 83822 38511 2252 9 4393 2398 5504 0.999636626090777 0.855922963561186 0.874998410249981 FALSE 3 3 3 YES NO 2250 3.35237549500052 5335 3.72721582090849 16.1199625117151 24.1986879100281 34.9953139643861 54.9578256794752 2223 3.34713478291002 5118 3.70918512955025 95.9325210871603 15.1035560765924 22.9191090269637 33.7827276279797 54.1422430636968 27 1.44715803134222 217 2.3384564936046 4.06747891283974 100 2 0.477121254719662 2 0.477121254719662 0.0374882849109653 15 1.20411998265592 204 2.31175386105575 3.82380506091846 10 1.04139268515822 11 1.07918124604762 0.206185567010309 100 FALSE 3
54496 4174 98487 33190 2508 256 19572 2141 5342 0.996817669418162 0.847809807473213 0.878133885934321 FALSE 3 3 3 YES NO 2007 3.30276370847298 5182 3.71458120883953 20.1080663836357 28.9077576225396 40.4862987263605 61.0768043226553 1976 3.29600666931367 4765 3.67815403801044 91.9529139328445 16.7471143756558 25.3515215110178 37.4396642182581 59.1605456453305 31 1.50514997831991 417 2.62117628177504 8.04708606715554 100 5 0.778151250383644 14 1.17609125905568 0.270165959089155 18 1.27875360095283 384 2.5854607295085 7.41026630644539 8 0.954242509439325 19 1.30102999566398 0.366653801620996 100 FALSE 3
26646 2402 40669 19769 861 149 4546 1205 2388 0.997068672541588 0.841289778721567 0.870180610633959 FALSE 3 3 3 YES NO 1153 3.06220580881971 2331 3.36772854608698 19.5624195624196 29.5152295152295 44.4873444873445 71.986271986272 1129 3.05307844348342 2154 3.33344727449675 92.4066924066924 16.8059424326834 26.9730733519034 42.5719591457753 70.7985143918292 24 1.39794000867204 177 2.25042000230889 7.59330759330759 100 2 0.477121254719662 7 0.903089986991944 0.3003003003003 14 1.17609125905568 157 2.19865708695442 6.73530673530674 8 0.954242509439325 13 1.14612803567824 0.557700557700558 100 FALSE 3
39310 4006 59077 29807 1621 46 9459 1845 4063 0.998031009111418 0.829682498573265 0.910162662656503 FALSE 3 3 3 YES NO 1725 3.23704079137919 3927 3.59417147911491 20.7537560478737 28.8515406162465 40.5143875732111 62.3885918003565 1701 3.23095955574857 3542 3.54937115233318 90.1960784313726 15.132693393563 23.4895539243365 35.9683794466403 59.4579333709768 24 1.39794000867204 385 2.58658730467176 9.80392156862745 100 3 0.602059991327962 7 0.903089986991944 0.17825311942959 16 1.23044892137827 372 2.57170883180869 9.47288006111535 5 0.778151250383644 6 0.845098040014257 0.152788388082506 100 FALSE 5
