unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_ERCC_percent non_mt_percent non_ribo_percent outliers cell_name p_column p_row mix H2228_prop H1975_prop HCC827_prop mRNA_amount total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_ercc log10_total_features_ercc total_counts_ercc log10_total_counts_ercc pct_counts_ercc total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control SC3
62100 6718 158193 19447 4153 837 43608 8376 44243 0.993309675882442 0.806997716970595 0.916212527131404 FALSE G19 G 19 4 0 1 0 30 8120 3.90960951049017 43978 4.64324535009482 20.5648278684797 26.529173677748 34.2125608258675 46.4232116058029 8027 3.90460736381545 38248 4.58262008523711 86.9707581063259 12.3012967998327 18.3800460154779 26.4118385275047 39.795544865091 93 1.9731278535997 5730 3.75823040845775 13.0292418936741 98.9528795811518 100 21 1.34242268082221 296 2.47275644931721 0.673063804629587 25 1.41497334797082 5247 3.7199938263676 11.9309654827414 47 1.68124123737559 187 2.27415784926368 0.425212606303152 100 FALSE 2
74399 8266 196492 23432 5663 910 49186 8847 52269 0.994011746734391 0.810996957888807 0.915035505742313 FALSE G20 G 20 4 0 1 0 30 8489 3.92890769024395 51884 4.71504182107004 19.4607200678437 25.410531184951 33.0390871945108 45.6479839642279 8399 3.92427928606188 45715 4.66006822404337 88.1100146480611 12.0048124248059 17.9700317182544 25.9827190200153 39.5778190965766 90 1.95904139232109 6169 3.79028516403324 11.8899853519389 98.9949748743718 100 19 1.30102999566398 313 2.49692964807321 0.603268830467967 25 1.41497334797082 5663 3.75312324468171 10.9147328656233 46 1.67209785793572 193 2.28780172993023 0.37198365584766 100 FALSE 2
69761 7589 176727 19537 5061 890 44840 8512 48087 0.99324141639253 0.809574313055592 0.915569506193045 FALSE G21 G 21 4 0 1 0 30 8222 3.91503029025916 47778 4.679237055857 20.1724643141195 26.0956925781741 33.827284524258 46.4607141362133 8135 3.91041093991469 41767 4.62084368020266 87.4188957260664 12.1770775971461 18.1722412430866 26.331793042354 40.0866712955204 87 1.94448267215017 6011 3.77901897191487 12.5811042739336 98.9519214772916 100 21 1.34242268082221 322 2.5092025223311 0.673950353719285 22 1.36172783601759 5508 3.74107277237332 11.5283184729373 44 1.65321251377534 181 2.26007138798507 0.378835447276989 100 FALSE 2
78017 8862 203540 24565 5636 939 53314 8995 54436 0.993680652326828 0.811429935922656 0.92034666023465 FALSE G22 G 22 4 0 1 0 30 8690 3.93906974992342 54115 4.73332568810799 19.125935507715 25.0170932273861 32.5196341125381 44.8082786658043 8597 3.93439744078099 47735 4.67884602483604 88.2102928947612 11.82151461192 17.7396040641039 25.5179637582487 38.7891484235886 93 1.9731278535997 6380 3.80488874462239 11.7897071052388 98.8087774294671 100 19 1.30102999566398 342 2.53529412004277 0.631987434167976 23 1.38021124171161 5786 3.76245348236355 10.6920447195787 51 1.7160033436348 252 2.40312052117582 0.465674951492193 99.6031746031746 FALSE 2
62838 7336 163908 19979 4581 623 42932 8279 43985 0.994793679437355 0.806388541364922 0.918858492927477 FALSE G23 G 23 4 0 1 0 30 8002 3.90325281689396 43688 4.64037210423229 20.3831715802967 26.2474821461271 33.8170664713422 46.2415308551547 7922 3.89888965592659 38226 4.5823702165498 87.4977110419337 12.3763930309214 18.3592319363784 26.3197823470936 39.8786166483545 80 1.90848501887865 5462 3.73743120051458 12.5022889580663 99.1212010252655 100 19 1.30102999566398 229 2.36172783601759 0.524171397180004 23 1.38021124171161 5054 3.70372115992702 11.5683940670207 38 1.5910646070265 179 2.25527250510331 0.409723493865592 100 FALSE 2
81220 8947 208215 25042 6078 955 48919 9173 56524 0.994267921414927 0.813105937157118 0.916460102529881 FALSE G24 G 24 4 0 1 0 30 8871 3.9480215331411 56200 4.74974404316013 18.2313167259786 23.9056939501779 31.5355871886121 44.0800711743772 8779 3.9434945159061 49971 4.69872673130334 88.9163701067616 11.4146204798783 17.1399411658762 25.0525304676712 38.5163394768966 92 1.96848294855394 6229 3.79448804665917 11.0836298932384 98.5230374056831 100 21 1.34242268082221 323 2.51054501020661 0.574733096085409 24 1.39794000867204 5645 3.7517408738109 10.0444839857651 47 1.68124123737559 261 2.41830129131975 0.4644128113879 100 FALSE 2
13298 1411 33918 3339 1044 559 9810 3585 9674 0.980049616518452 0.808352283638255 0.91378859438847 FALSE G5 G 5 4 0 1 0 7.5 3528 3.54765165835997 9615 3.98299445465866 24.9297971918877 31.721268850754 39.7607904316173 54.0405616224649 3469 3.54032947479087 7998 3.9030356967885 83.182527301092 14.5161290322581 21.1552888222056 29.982495623906 46.5116279069767 59 1.77815125038364 1617 3.20897851727625 16.817472698908 99.443413729128 100 16 1.23044892137827 192 2.28555730900777 1.99687987519501 17 1.25527250510331 1381 3.14050804303818 14.3629745189808 26 1.43136376415899 44 1.65321251377534 0.457618304732189 100 FALSE 2
8541 953 21435 2326 566 288 6655 2746 6347 0.979360326170852 0.811722072141607 0.91696720187931 FALSE G6 G 6 4 0 1 0 7.5 2698 3.43120288455652 6297 3.79920265630053 25.5994918215023 32.2852151818326 40.7813244402096 56.5507384468795 2649 3.42324587393681 5207 3.71667097556014 82.6901699221852 14.5765315920876 21.2790474361437 30.6894565008642 49.1069713846745 49 1.69897000433602 1090 3.03782475058834 17.3098300778148 100 100 16 1.23044892137827 131 2.12057393120585 2.08035572494839 18 1.27875360095283 937 2.97220283837906 14.8801016356995 15 1.20411998265592 22 1.36172783601759 0.349372717166905 100 FALSE 3
7878 878 20283 2262 551 378 5321 2818 6567 0.979290389859463 0.803563269676316 0.914723747946173 FALSE G7 G 7 4 0 1 0 7.5 2771 3.44279322593977 6516 3.8140477209956 25.0920810313076 31.8753836709638 40.5770411295273 56.353591160221 2719 3.4345689040342 5396 3.73215241806521 82.8115408225905 14.1771682727947 21.349147516679 30.9488510007413 49.3143068939955 52 1.72427586960079 1120 3.04960561259497 17.1884591774095 99.8214285714286 100 17 1.25527250510331 133 2.12710479836481 2.04112952731737 17 1.25527250510331 958 2.98181860717066 14.7022713321056 18 1.27875360095283 29 1.47712125471966 0.445058317986495 100 FALSE 3
9461 1064 23673 2895 680 434 6655 3016 7302 0.97685565464687 0.799233085730987 0.916870834194968 FALSE G8 G 8 4 0 1 0 7.5 2981 3.47450763911698 7266 3.86135516019326 25.832645196807 32.9479768786127 41.2881915772089 56.1519405450041 2930 3.46701581843844 5971 3.77611979905299 82.1772639691715 14.8216379165969 21.9226260257913 31.2175514989114 48.5345838218054 51 1.7160033436348 1295 3.11260500153457 17.8227360308285 99.9227799227799 100 19 1.30102999566398 169 2.23044892137827 2.32590145884944 18 1.27875360095283 1100 3.04178731897175 15.1390035783099 14 1.17609125905568 26 1.43136376415899 0.357830993669144 100 FALSE 2
17064 1668 36266 4662 1143 820 9151 3801 10618 0.973252965743781 0.805895648139108 0.919287135725056 FALSE H1 H 1 4 0 1 0 3.75 3731 3.57194163507446 10547 4.0231701211214 24.3007490281597 30.9566701431687 39.2244240068266 53.2758130274012 3672 3.56502092834529 8780 3.94354397715345 83.2464207831611 13.74715261959 20.5808656036446 29.5671981776765 45.7061503416856 59 1.77815125038364 1767 3.24748226067705 16.7535792168389 99.490662139219 100 19 1.30102999566398 284 2.45484486000851 2.69270882715464 20 1.32221929473392 1443 3.15956719323362 13.6816156252963 20 1.32221929473392 40 1.61278385671974 0.379254764387978 100 FALSE 2
39451 4247 102152 11630 2838 577 29726 6627 28057 0.992301386109598 0.805075381970604 0.91200024521501 FALSE H18 H 18 4 0 1 0 30 6453 3.80982896106789 27874 4.44521487605622 22.6626964196025 29.0234627251202 36.8479586711631 49.3937002224295 6380 3.80488874462239 23844 4.37739732676989 85.5420822271651 13.4918637812448 19.9295420231505 28.2922328468378 42.2118772018118 73 1.86923171973098 4030 3.60541279815305 14.4579177728349 99.4292803970223 100 18 1.27875360095283 216 2.33645973384853 0.774915692042764 19 1.30102999566398 3708 3.56925683332861 13.3027193800674 36 1.56820172406699 106 2.02938377768521 0.38028270072469 100 FALSE 2
23606 2573 61251 7556 1590 312 19282 5477 18656 0.992710119536498 0.799206689108487 0.924045388054573 FALSE H19 H 19 4 0 1 0 30 5351 3.72851610475977 18528 4.26785198131561 24.4224956822107 30.5699481865285 37.9533678756477 50.4857512953368 5287 3.72329144647758 15493 4.1901635516307 83.6193868739205 13.3092364293552 19.7056735299813 27.7286516491319 42.135157813206 64 1.81291335664286 3035 3.48230176722344 16.3806131260794 99.5387149917628 100 15 1.20411998265592 136 2.13672056715641 0.734024179620035 19 1.30102999566398 2834 3.45255306322893 15.295768566494 30 1.49136169383427 65 1.81954393554187 0.350820379965458 100 FALSE 2
39968 4096 94612 10404 3020 505 24806 6725 27960 0.993812589058007 0.808440629181531 0.917167053945975 FALSE H20 H 20 4 0 1 0 30 6556 3.81670518366652 27785 4.44382603137754 21.0401295663128 27.4032751484614 35.1700557854958 47.6912002879251 6479 3.81157500587059 24168 4.38325868170817 86.9821846319957 12.8434293280371 19.3396226415094 27.4246938099967 41.2694472029129 77 1.89209460269048 3617 3.5584685625238 13.0178153680043 99.1152889134642 100 20 1.32221929473392 172 2.2380461031288 0.61903904984704 22 1.36172783601759 3335 3.5232260419657 12.0028792513946 35 1.55630250076729 110 2.04532297878666 0.395897066762642 100 FALSE 2
36873 4071 94389 10120 2522 414 23951 7423 32977 0.994359704947582 0.801407041028169 0.917942530265782 FALSE H21 H 21 4 0 1 0 30 7241 3.85985852048099 32790 4.51575466119086 20.3507166819152 26.2915523025313 33.8273863982922 46.3555962183593 7164 3.85521619473336 28650 4.45713978465953 87.3741994510521 12.261780104712 18.282722513089 26.2303664921466 39.8883071553229 77 1.89209460269048 4140 3.61710523050238 12.6258005489479 99.1787439613527 100 17 1.25527250510331 186 2.2718416065365 0.567246111619396 20 1.32221929473392 3824 3.58263143948964 11.6620921012504 40 1.61278385671974 130 2.11727129565576 0.396462336078073 100 FALSE 2
76233 7996 200746 23928 5275 780 48650 9288 57640 0.994656488377055 0.812890353779859 0.923438424108531 FALSE H22 H 22 4 0 1 0 30 8963 3.95250184786302 57297 4.75813946308218 17.8979702253172 23.5055936610992 30.8131315775695 43.2849887428661 8880 3.94846187006128 51106 4.70848038845504 89.1948967659738 11.1532892419677 16.8062458419755 24.3650452001722 37.7157280945486 83 1.92427928606188 6191 3.79183094767484 10.8051032340262 98.9500888386367 100 17 1.25527250510331 308 2.48995847942483 0.537549958985636 23 1.38021124171161 5633 3.75081684264975 9.83123025638341 43 1.64345267648619 250 2.39967372148104 0.436323018657172 100 FALSE 2
66144 6328 161914 17741 4935 751 39501 8321 44246 0.993739546853108 0.810491343667113 0.915449777279352 FALSE H23 H 23 4 0 1 0 30 8037 3.90514800185602 43939 4.64286005258449 20.0755592981178 25.9814743166663 33.8469241448372 46.4234506930062 7946 3.90020321301689 38586 4.58644101505516 87.8172011197342 12.4734359612295 18.5844606852226 26.750634945317 40.3825221582957 91 1.96378782734556 5353 3.72867836685091 12.1827988802658 98.9164954231272 100 24 1.39794000867204 276 2.44247976906445 0.628143562666424 23 1.38021124171161 4893 3.68966396501577 11.1358929424885 44 1.65321251377534 184 2.26717172840301 0.418762375110949 100 FALSE 2
11150 1043 25390 2992 618 572 5465 3357 8512 0.97356672817955 0.819666352420505 0.915412458397018 FALSE H3 H 3 4 0 1 0 3.75 3296 3.51811894714315 8450 3.92690810170544 22.9112426035503 29.810650887574 38.4852071005917 53.6331360946746 3242 3.51094694867297 7146 3.85412378210117 84.5680473372781 13.5460397425133 20.6269241533725 29.9608172404142 46.8933669185558 54 1.74036268949424 1304 3.1156105116743 15.4319526627219 99.6932515337423 100 15 1.20411998265592 225 2.3541084391474 2.66272189349112 18 1.27875360095283 1036 3.01577875638904 12.2603550295858 21 1.34242268082221 43 1.64345267648619 0.50887573964497 100 FALSE 2
12844 1535 30375 3294 750 417 8052 3530 9203 0.980115178767668 0.802999021185484 0.917634556520095 FALSE H7 H 7 4 0 1 0 7.5 3482 3.54195347445824 9153 3.96161090809128 24.2106413197859 30.5473615208128 38.5447394296952 52.9334644378892 3427 3.53504081325116 7678 3.88530466758897 83.885065006009 14.0791872883563 20.5001302422506 29.2393852565772 45.4545454545455 55 1.7481880270062 1475 3.16908635748702 16.114934993991 99.6610169491526 100 16 1.23044892137827 183 2.26481782300954 1.99934447722058 18 1.27875360095283 1255 3.09898963940118 13.7113514694636 21 1.34242268082221 37 1.57978359661681 0.404239047306894 100 FALSE 2
15552 950 28357 2658 937 934 5487 3307 8990 0.960622913280731 0.842157952344652 0.930254805055834 FALSE I1 I 1 5 0 0 1 3.75 3267 3.51428204786038 8949 3.95182303531591 23.3769136216337 30.629120572131 39.9374231757738 55.3693150072634 3207 3.50623435961213 7585 3.88001283836677 84.7580735277685 14.7000659195781 22.0435069215557 31.9578114700066 49.0705339485827 60 1.78532983501077 1364 3.13513265137677 15.2419264722315 99.266862170088 100 22 1.36172783601759 354 2.55022835305509 3.95574924572578 18 1.27875360095283 975 2.98944981766669 10.8950720750922 20 1.32221929473392 35 1.55630250076729 0.391105151413566 100 FALSE 2
18273 1166 37198 3396 802 633 6694 4075 11656 0.978208647067426 0.83244680779646 0.927590144483404 FALSE I10 I 10 5 0 0 1 7.5 4021 3.60444206626072 11596 4.06434565716217 20.3604691272853 27.3801310796827 36.0641600551914 50.5950327699207 3956 3.59736605026603 10227 4.0097907193543 88.1942048982408 14.2270460545615 20.954336560086 30.0088002346729 45.6438838369023 65 1.81954393554187 1369 3.13672056715641 11.8057951017592 98.9043097151205 100 20 1.32221929473392 253 2.40483371661994 2.18178682304243 18 1.27875360095283 1063 3.02694162795903 9.16695412211107 27 1.44715803134222 53 1.73239375982297 0.457054156605726 100 FALSE 2
41805 2709 92320 8143 2157 886 18021 6348 26260 0.988118811504905 0.835338918189132 0.927303531110613 FALSE I11 I 11 5 0 0 1 15 6203 3.79267178914157 26105 4.41674033367636 19.1764029879333 26.1367554108408 34.7213177552193 48.2244780693354 6130 3.78753131612723 23299 4.36735592102602 89.2511013215859 13.6186102407829 20.3485128117087 29.0141207777158 43.4610927507618 73 1.86923171973098 2806 3.44824241263444 10.7488986784141 99.0021382751247 100 22 1.36172783601759 311 2.49415459401844 1.19134265466386 20 1.32221929473392 2398 3.38003024796783 9.18597969737598 31 1.50514997831991 97 1.99122607569249 0.371576326374258 100 FALSE 2
62437 3386 114352 10286 2527 959 21237 7146 33570 0.989961274652975 0.831397080479179 0.930652090958567 FALSE I12 I 12 5 0 0 1 15 6980 3.84391763800639 33392 4.52365543747063 18.3067800670819 25.0119789171059 33.2834211787254 46.7597029228558 6894 3.83853427051187 29946 4.47635332259501 89.6801629132726 12.7830094169505 19.2346223201763 27.6197154878782 42.0122887864823 86 1.93951925261862 3446 3.53744128340795 10.3198370867274 98.6651189785258 100 23 1.38021124171161 337 2.52891670027765 1.00922376617154 22 1.36172783601759 2992 3.47610671684019 8.96022999520843 41 1.6232492903979 117 2.07188200730613 0.350383325347389 100 FALSE 2
52944 3185 105690 9331 2662 954 17689 6816 30143 0.988687257078364 0.832365723109058 0.926317577441669 FALSE I13 I 13 5 0 0 1 15 6645 3.82256033694269 29965 4.47662877518236 18.4181545135992 25.1660270315368 33.852828299683 47.3886200567329 6568 3.81749926186776 26975 4.43097755294465 90.0216919739696 13.3345690454124 19.9629286376274 28.7228915662651 43.0398517145505 77 1.89209460269048 2990 3.47581641303132 9.97830802603037 98.9632107023411 100 23 1.38021124171161 341 2.53402610605613 1.1379943267145 22 1.36172783601759 2540 3.40500466505037 8.47655598197898 32 1.51851393987789 109 2.04139268515822 0.363757717336893 100 FALSE 2
44357 2669 86451 8355 1987 939 15429 6635 27853 0.987541736621713 0.835170358368876 0.930061059828004 FALSE I14 I 14 5 0 0 1 15 6477 3.81144094367416 27686 4.44227590070659 18.8217871848588 25.6519540562017 34.0641479448097 47.4210792458282 6402 3.80638350182417 24766 4.39387340414938 89.453153218233 13.5144956795607 19.9951546475006 28.4947104901882 42.7077444884115 75 1.88081359228079 2920 3.46553155697355 10.546846781767 98.9041095890411 100 21 1.34242268082221 345 2.53907609879278 1.24611717113342 20 1.32221929473392 2456 3.39040515648008 8.87090948493824 34 1.54406804435028 119 2.07918124604762 0.429820125695297 100 FALSE 2
69292 4580 151718 14089 3909 1247 27492 7966 42717 0.988950534684329 0.834819860749861 0.927873931251274 FALSE I15 I 15 5 0 0 1 15 7716 3.88744850024995 42452 4.62790838568503 17.8319042683501 24.6796381795911 33.1103363799114 46.5089983981909 7631 3.88263836169604 38355 4.58383330995571 90.3491001601809 13.0048233607092 19.4837700430192 28.0119932212228 42.1170642680224 85 1.93449845124357 4097 3.61257195406518 9.65089983981909 98.8040029289724 100 23 1.38021124171161 472 2.67486114073781 1.11184396494865 20 1.32221929473392 3474 3.54095480892613 8.1833600301517 42 1.63346845557959 151 2.18184358794477 0.355695844718741 100 FALSE 2
72742 4971 150423 15413 3195 1485 27062 7978 42773 0.988193486314218 0.836275220153771 0.926846158360143 FALSE I16 I 16 5 0 0 1 15 7756 3.88969379144419 42536 4.62876685723129 17.6415271769795 24.5721271393643 32.9791235659206 46.229076546925 7666 3.88462546325623 38371 4.58401443579794 90.2082941508369 12.8039404758802 19.4339475124443 27.843944645696 41.8154335305309 90 1.95904139232109 4165 3.61971926561173 9.79170584916306 98.4633853541416 100 24 1.39794000867204 505 2.7041505168398 1.18722964077487 19 1.30102999566398 3489 3.54282542695918 8.20246379537333 47 1.68124123737559 171 2.23552844690755 0.402012413014858 100 FALSE 2
72892 4638 160255 12287 3963 1484 38206 7569 40703 0.987691324721104 0.83057759849874 0.928432565552277 FALSE I17 I 17 5 0 0 1 15 7351 3.86640549837805 40474 4.60718685742541 19.9930819785541 26.7826258832831 35.1386075011118 48.3619113504966 7263 3.86117583551303 35771 4.55354322208026 88.3801946928893 13.740180593218 20.169970087501 28.7858880098404 43.0152917167538 88 1.94939000664491 4703 3.67246731306808 11.6198053071107 98.7454816074846 100 27 1.44715803134222 500 2.69983772586725 1.23536097247616 21 1.34242268082221 4066 3.60927417240459 10.0459554281761 40 1.61278385671974 137 2.13987908640124 0.338488906458467 100 FALSE 2
133743 8111 279982 26047 6941 1291 53788 10284 82385 0.993955210172488 0.834982096154035 0.931892828561895 FALSE I18 I 18 5 0 0 1 30 9894 3.99541579854242 81956 4.91358605286128 16.5296012494509 22.7683147054517 30.6005661574503 44.0272829323051 9791 3.99087140480149 74543 4.87241269310415 90.9549026306799 11.6657499698161 17.7964396388662 25.7556041479415 39.8213111895148 103 2.01703333929878 7413 3.87005258169354 9.04509736932012 98.2867934709294 99.9595305544314 25 1.41497334797082 494 2.69460519893357 0.602762457904241 24 1.39794000867204 6554 3.8165726960261 7.99697398604129 54 1.74036268949424 365 2.56348108539441 0.445360925374591 98.9041095890411 FALSE 2
127610 8898 279999 25436 6735 1349 48316 9986 76839 0.99403948502791 0.837842762029979 0.929618952664799 FALSE I20 I 20 5 0 0 1 30 9557 3.98036702618478 76385 4.88301376852472 16.0934738495778 22.5790403875106 30.6801073509197 44.1369378804739 9451 3.97552371296033 69978 4.84496773212252 91.6122275315834 11.9051701963474 18.2414473120123 26.3525679499271 40.384120723656 106 2.02938377768521 6407 3.80672250307618 8.38777246841657 98.2363040424536 99.9063524270329 24 1.39794000867204 457 2.66086547800387 0.598285003600183 25 1.41497334797082 5615 3.74942709912175 7.35091968318387 57 1.76342799356294 335 2.52633927738984 0.438567781632519 97.910447761194 FALSE 2
