unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_mt_percent non_ribo_percent outliers total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control RaceID
92889 6350 258987 31110 9811 0 10739 9737 132782 0.837929839824831 0.787109639325387 FALSE 9397 3.97303544068693 132430 5.12198965846519 25.1597070150268 37.2672355206524 50.3322510005286 63.9673789926754 9321 3.96950909859657 126730 5.10288286178304 95.6958393113343 24.9104395170836 36.7876588021779 49.3671585260002 63.0182277282411 76 1.88649072517248 5700 3.75595104100413 4.30416068866571 99.4561403508772 100 22 1.36172783601759 5354 3.72875947516787 4.0428905837046 54 1.74036268949424 346 2.54032947479087 0.261270104961112 98.8439306358381 FALSE 3
88057 5349 266350 28573 11541 0 11182 9670 133037 0.8223351397865 0.799018258152374 FALSE 9336 3.97020735880685 132689 5.12283819408927 22.5587652329884 34.2063019541936 46.6368726872612 61.7413651470732 9264 3.96684542365492 126893 5.10344108759119 95.6318911138075 22.1217876478608 33.5495259785804 45.5060562836405 60.7574885927514 72 1.86332286012046 5796 3.76320330037077 4.36810888619253 99.4651483781919 100 23 1.38021124171161 5401 3.73255457985143 4.07042030612937 49 1.69897000433602 395 2.59769518592551 0.297688580063155 100 FALSE 3
87135 4897 265550 32222 8305 0 7284 9964 126970 0.839308498004307 0.836055695356722 FALSE 9609 3.98272338766855 126600 5.10243713611393 22.432859399684 32.8428120063191 45.2464454976303 60.1453396524487 9535 3.97936624239616 122610 5.08852943449724 96.8483412322275 22.4435201043961 32.6743332517739 44.7010847402333 59.5465296468477 74 1.8750612633917 3990 3.60108172778402 3.15165876777251 99.3233082706767 100 21 1.34242268082221 3603 3.55678478230703 2.84597156398104 53 1.73239375982297 387 2.58883172559421 0.305687203791469 99.2248062015504 FALSE 1
95787 5306 260604 27128 9775 0 10975 9817 137875 0.832652765125465 0.795662680278319 FALSE 9522 3.97877378433012 137566 5.13851426648137 24.6027361411977 35.7283049590742 48.3680560603637 62.3635200558277 9449 3.97543180850926 131409 5.1186284152966 95.5243301397147 24.1886019983411 34.9671635884909 47.2410565486382 61.3184789474085 73 1.86923171973098 6157 3.78943968456718 4.47566986028524 99.5127497157707 100 23 1.38021124171161 5749 3.75966784468963 4.17908494831572 50 1.70757017609794 408 2.61172330800734 0.296584911969527 100 FALSE 3
92148 4536 260891 30774 10463 0 9884 9427 132476 0.83038437144612 0.789403304039728 FALSE 9166 3.96222723135008 132196 5.12122159964108 23.0165814396805 35.338436866471 48.2238494356864 63.1509274108142 9092 3.95870719108728 127002 5.10381397975956 96.0709855063693 23.0626289349774 34.9081116832806 47.4055526684619 62.3320892584369 74 1.8750612633917 5194 3.7155855518932 3.92901449363067 99.268386599923 100 22 1.36172783601759 4855 3.6862786780672 3.67257708251384 52 1.72427586960079 339 2.53147891704225 0.256437411116827 99.4100294985251 FALSE 3
84083 4669 273538 22829 12790 0 6863 9748 135001 0.836260472082706 0.79897180028505 FALSE 9414 3.97382032435268 134655 5.12922570946559 23.8104786305744 34.622553934128 46.9169358731573 62.0704764026586 9348 3.97076515978077 130903 5.11695291737876 97.213619991831 24.0162563119256 34.6714742977625 46.5642498644034 61.6410624661008 66 1.82607480270083 3752 3.57437856441308 2.78638000816902 99.4936034115139 100 19 1.30102999566398 3398 3.53135116458306 2.52348594556459 47 1.68124123737559 354 2.55022835305509 0.262894062604434 100 FALSE 3
87577 3860 267984 25220 11893 0 9174 9302 137741 0.821229699158477 0.801032314196041 FALSE 9028 3.95563965302325 137451 5.13815106344209 23.7430065987152 35.3304086547206 47.660620875803 62.9133291136478 8961 3.95240493957702 132440 5.12202245124677 96.3543371819776 23.5804892781637 34.9003322259136 46.992600422833 62.254605859257 67 1.83250891270624 5011 3.70001106232211 3.64566281802242 99.6208341648374 100 21 1.34242268082221 4592 3.66209644541792 3.34082691286349 46 1.67209785793572 419 2.6232492903979 0.304835905158929 100 FALSE 3
91637 5470 258013 32304 9641 0 8993 9752 127606 0.848706173624382 0.817273418391501 FALSE 9451 3.97552371296033 127296 5.10481816878486 24.8499560080442 35.570638511815 47.3761940673705 61.2053795877325 9378 3.97215653585949 122602 5.08850109716042 96.3125314228255 24.6007406078204 35.2971403402881 46.6444266814571 60.4500742239115 73 1.86923171973098 4694 3.67163559660213 3.68746857717446 99.1904559011504 100 24 1.39794000867204 4244 3.62787769457997 3.33396178984414 49 1.69897000433602 450 2.65417654187796 0.353506787330317 100 FALSE 3
86485 5593 260407 32389 11439 0 8755 10288 134329 0.824609726803251 0.808991296816674 FALSE 9853 3.99361255793889 133864 5.12666704233083 22.7738600370525 33.1373632940895 44.5855495129385 59.4371899838642 9783 3.99051644402823 128931 5.11036071951522 96.3149166318054 22.5182461937005 32.5367832406481 43.6931381901948 58.6236048739248 70 1.85125834871908 4933 3.69319914515372 3.68508336819459 99.4932090006081 100 22 1.36172783601759 4532 3.65638571905869 3.38552560807984 48 1.69019608002851 401 2.60422605308447 0.299557760114743 100 FALSE 3
94529 4954 262142 24005 10682 0 10362 9608 146821 0.832496713628671 0.779452477543915 FALSE 9233 3.96538987021512 146426 5.16562116463124 25.9687487194897 38.5689699916681 52.1014027563411 67.100788111401 9166 3.96222723135008 140517 5.14773195982804 95.9645144987912 25.963406562907 38.211034963741 51.3702968324117 66.3613655287261 67 1.83250891270624 5909 3.77158748088126 4.0354855012088 99.6276865797935 100 21 1.34242268082221 5563 3.74538712132001 3.79918866867906 46 1.67209785793572 346 2.54032947479087 0.236296832529742 100 FALSE 3
82051 5229 265890 34055 8991 0 8484 10076 132779 0.835177249351541 0.836721105240956 FALSE 9731 3.98820210025878 132426 5.12197654065921 25.154425868032 35.0784589129023 46.6788999139142 61.5377644873363 9658 3.98493216606741 127702 5.10620109983305 96.4327246915258 25.073217334106 34.7355562168173 45.9656074297975 60.8369485207749 73 1.86923171973098 4724 3.67440181284528 3.56727530847417 99.4072819644369 100 23 1.38021124171161 4362 3.63978521298682 3.29391509220244 50 1.70757017609794 362 2.55990662503611 0.273360216271729 100 FALSE 1
94316 4622 259320 26476 10413 0 9646 9637 131213 0.848391546504661 0.794799235228275 FALSE 9333 3.97006779654914 130893 5.11691973954837 27.5270640905167 39.6621668080035 52.4084557615762 66.4000366711742 9259 3.96661098668193 125886 5.09998088404139 96.174738144897 27.4994836598192 39.4642772031838 51.784948286545 65.6919752792209 74 1.8750612633917 5007 3.69966432020237 3.82526185510302 99.3209506690633 100 19 1.30102999566398 4682 3.67052415778208 3.5769674466931 55 1.7481880270062 325 2.51321760006794 0.248294408409923 98.4615384615385 FALSE 3
86383 6475 261014 28609 12417 0 9822 9953 131329 0.822385002488225 0.802701550860697 FALSE 9598 3.98222599167467 130963 5.11715193115189 23.0500217618717 33.6102563319411 45.7098569825065 60.99661736521 9528 3.97904732694796 125684 5.09928344947635 95.9690905064789 22.647274116037 32.9214538047802 44.7694217243245 60.089589764807 70 1.85125834871908 5279 3.72263392253381 4.03090949352107 99.6021973858685 100 21 1.34242268082221 4879 3.68841982200271 3.72547971564488 49 1.69897000433602 400 2.60314437262018 0.305429777876194 100 FALSE 3
86386 4198 264226 28249 11322 0 6860 9761 131675 0.83277007777993 0.80842219036095 FALSE 9460 3.97593704248311 131363 5.11847636413194 20.9594786964366 31.4966923715201 43.4193798862693 58.2820124388146 9392 3.97280432233658 127509 5.10554424574657 97.0661449571036 21.028319569599 31.4503289963846 43.015002862543 57.8061156467387 68 1.83884909073726 3854 3.58602438238698 2.9338550428964 99.5329527763363 100 20 1.32221929473392 3344 3.52439612210384 2.54561786804504 48 1.69019608002851 510 2.70842090013471 0.388237174851366 100 FALSE 3
90249 3928 266395 24041 10354 0 7822 9107 129460 0.832280240936793 0.798779484104783 FALSE 8857 3.94733567594874 129201 5.11126923643183 22.307876874018 34.1684661883422 47.9299695822788 62.5753670637224 8788 3.94393946447222 125017 5.09697254691112 96.7616349718655 22.4577457465785 34.2617404033052 47.5311357655359 62.0739579417199 69 1.84509804001426 4184 3.62169546232928 3.23836502813446 99.4741873804971 100 21 1.34242268082221 3798 3.57966929355472 2.9396057306058 48 1.69019608002851 386 2.58771096501891 0.298759297528657 100 FALSE 3
89383 4880 260130 28367 10751 0 12414 9498 132119 0.823023183582753 0.801262437555353 FALSE 9208 3.96421247296982 131818 5.11997801268931 22.747272754859 34.2661851947382 46.9662716776161 61.3649122274651 9139 3.96094619573383 125279 5.09788174471387 95.0393724681 21.9374356436434 33.1739557308088 45.5311744186975 60.0906776075799 69 1.84509804001426 6539 3.81557774832427 4.96062753190004 99.5106285364735 100 23 1.38021124171161 6134 3.78781456706302 4.6533857288079 46 1.67209785793572 405 2.60852603357719 0.307241803092142 100 FALSE 3
93885 5292 251404 31262 10977 0 9931 10125 124233 0.82990026797792 0.784091120387408 FALSE 9741 3.98864812523575 123829 5.09282587292398 24.8423228807468 36.2015359891463 47.7739463292121 61.9741740626186 9666 3.98529171859289 118719 5.07452388793495 95.8733414628237 24.5141889672251 35.4711545750891 46.685871680186 61.0104532551656 75 1.88081359228079 5110 3.70850588095524 4.12665853717627 99.4324853228963 100 24 1.39794000867204 4771 3.6787004349983 3.85289391015029 51 1.7160033436348 339 2.53147891704225 0.273764627025979 99.7050147492625 FALSE 3
88849 5053 256166 33340 10284 0 9945 9784 132654 0.834637477887238 0.796575994951076 FALSE 9470 3.97639583661188 132332 5.12166815810131 23.973037511713 35.5084182208385 48.0344890124838 62.4920654112384 9391 3.97275808390354 126941 5.1036053364399 95.9261554272587 23.5637028225711 35.0217817726345 47.1344955530522 61.612087505219 79 1.90308998699194 5391 3.73174988352726 4.07384457274129 99.3322203672788 100 23 1.38021124171161 5006 3.69957759139891 3.78290965148263 56 1.75587485567249 385 2.58658730467176 0.290934921258653 98.4415584415584 FALSE 3
89330 5433 261042 26379 10323 0 10609 9390 130031 0.822842245247453 0.796356192265214 FALSE 9094 3.9588027033995 129725 5.11302702716275 23.4696473308923 35.6261322027366 49.1023318558489 63.8311813451532 9015 3.95501390303805 124207 5.09414956881934 95.746386587011 23.3038395581569 35.2274831531234 48.2195045367813 62.960219633354 79 1.90308998699194 5518 3.74186039406526 4.25361341298902 99.3113446901051 100 24 1.39794000867204 5140 3.71104760386703 3.96222778955483 55 1.7481880270062 378 2.57863920996807 0.291385623434188 98.6772486772487 FALSE 3
90483 5331 257488 30191 9860 0 8760 9451 130161 0.848372400269791 0.789890920483792 FALSE 9164 3.96213246929824 129865 5.1134954640434 26.9241135024833 39.4093866707735 52.3574481192007 65.9377045393293 9087 3.95846831836694 125234 5.09772572010939 96.4339891425711 27.0349904977881 39.5531564910488 51.8477410287941 65.3640385198908 77 1.89209460269048 4631 3.66576855071938 3.56601085742887 99.2442237097819 100 22 1.36172783601759 4249 3.62838893005031 3.27185923843992 55 1.7481880270062 382 2.58319877396862 0.29415161898895 98.6910994764398 FALSE 3
92394 3956 257569 28748 9991 0 9703 9527 129906 0.823233722782378 0.809323602503071 FALSE 9202 3.96392942202656 129572 5.11251451409141 22.3983576698669 33.6368968604328 46.1658382983978 60.8935572500232 9123 3.96018527660461 124212 5.09416705101617 95.8633038002038 22.0582552410395 33.0290149099926 45.1687437606672 60.0119151128715 79 1.90308998699194 5360 3.72924580722531 4.13669619979625 99.2723880597015 100 24 1.39794000867204 4886 3.68904233902817 3.77087642391875 55 1.7481880270062 474 2.67669360962487 0.365819775877504 98.9451476793249 FALSE 3
85534 4815 257469 35479 8880 0 8476 10185 128705 0.819206712962262 0.801476181851818 FALSE 9794 3.99100444033076 128290 5.10819619037777 21.8731000077948 32.4390053784395 43.9948554057214 58.6460363239535 9720 3.98771094313031 123629 5.09212386924425 96.3668251617429 21.7076899432981 31.8986645528153 43.1751449902531 57.8416067427545 74 1.8750612633917 4661 3.66857226918456 3.63317483825707 99.2276335550311 100 21 1.34242268082221 4243 3.6277753752293 3.30735053394653 53 1.73239375982297 418 2.6222140229663 0.325824304310546 99.2822966507177 FALSE 1
85094 4735 260359 29949 11366 0 8703 9868 127406 0.846663422378329 0.819537477078201 FALSE 9523 3.97881938673284 127046 5.1039644143779 25.2302315696677 36.0546573681973 47.7708861357304 61.7917919493727 9450 3.97547776316587 122324 5.08751522443198 96.2832359932623 25.009810012753 35.5784637520029 46.9965010954514 61.0689643896537 73 1.86923171973098 4722 3.6742179455767 3.71676400673772 99.3223210504024 100 23 1.38021124171161 4309 3.63447727016073 3.39168490153173 50 1.70757017609794 413 2.6170003411209 0.325079105205988 100 FALSE 3
90339 4928 261310 25021 10992 0 8815 9249 131296 0.838662259258571 0.783770961509036 FALSE 8985 3.95356641425701 131028 5.11736742654224 24.036847086119 36.8073999450499 50.6594010440517 64.8739200781512 8912 3.95002390652333 126417 5.10180891527639 96.480904844766 24.2222169486699 36.9024735597269 50.1673034481122 64.2919860461805 73 1.86923171973098 4611 3.66388929862266 3.519095155234 99.3060073736717 100 22 1.36172783601759 4231 3.62654565902713 3.22908080715572 51 1.7160033436348 380 2.58092497567562 0.290014348078273 99.7368421052632 FALSE 3
87396 3097 267608 22076 10741 0 8199 9623 132732 0.829988246931412 0.78604249268884 FALSE 9311 3.96904296730581 132403 5.1219011055847 22.6158017567578 34.1925787180049 46.7194852080391 61.8958784921792 9246 3.96600085762878 127946 5.10703010734927 96.6337620748775 22.7510043299517 34.007315586263 46.1483750957435 61.3133665765245 65 1.81954393554187 4457 3.64914006414422 3.36623792512254 99.6634507516267 100 17 1.25527250510331 3978 3.59977393914639 3.00446364508357 48 1.69019608002851 479 2.68124123737559 0.361774280038972 100 FALSE 3
90947 5228 255148 28151 10186 0 12234 9666 126941 0.818907996563844 0.793132180057493 FALSE 9330 3.96992818942812 126590 5.10240283056857 24.2783790188798 36.466545540722 49.4604629117624 63.6464175685283 9257 3.96651717644679 120247 5.08007786179275 94.9893356505253 23.728658511231 35.5360216886908 48.1741748234883 62.4739078729615 73 1.86923171973098 6343 3.80236317430955 5.01066434947468 99.5743339113984 100 20 1.32221929473392 5953 3.77480883031071 4.70258314242831 53 1.73239375982297 390 2.59217675739587 0.30808120704637 99.2307692307692 FALSE 3
83870 6309 252911 38767 8388 0 8230 9603 122140 0.832462747598456 0.815400293482864 FALSE 9255 3.96642334594369 121781 5.08558310210339 24.4020003120355 35.635279723438 48.2480846765916 63.2832707893678 9185 3.9631264410819 117391 5.0696385017307 96.3951683760192 24.2216183523439 35.2846470342701 47.5257898816775 62.5916807932465 70 1.85125834871908 4390 3.64256343710439 3.60483162398075 99.3849658314351 100 22 1.36172783601759 4083 3.61108573341487 3.35273975414884 48 1.69019608002851 307 2.48855071650044 0.252091869831911 100 FALSE 1
94257 5773 252416 28624 9477 0 11911 9539 133415 0.826623692926086 0.797968684333195 FALSE 9232 3.96534283556062 133088 5.12414216188551 24.5303859100745 36.7906948785766 49.3207501803318 63.2927085837942 9157 3.96180063919168 126544 5.1022449901477 95.0829526328444 24.110981160703 35.9234732583133 48.0291440131496 62.1230560121381 75 1.88081359228079 6544 3.81590965088677 4.91704736715557 99.5110024449878 100 25 1.41497334797082 6158 3.78951020409025 4.6270137052176 50 1.70757017609794 386 2.58771096501891 0.290033661937966 100 FALSE 3
83715 4204 261176 31373 8702 0 8410 9595 124917 0.83465821298665 0.821409350095716 FALSE 9311 3.96904296730581 124622 5.09559820164321 21.522684598225 31.8667650976553 43.9071752981015 59.3667249763284 9238 3.96562496710924 120099 5.07954300740291 96.3706247693024 21.2383117261592 31.3999283924096 43.1202591195597 58.5899965861498 73 1.86923171973098 4523 3.65552259625342 3.62937523069763 99.3588326332081 100 20 1.32221929473392 4084 3.61119206086843 3.27710998058128 53 1.73239375982297 439 2.64345267648619 0.352265250116352 99.3166287015945 FALSE 1
88817 4767 259940 26137 10987 0 8168 9420 131516 0.836210042820934 0.791432160996977 FALSE 9150 3.96146855535079 131237 5.11805960333865 22.5713784984417 34.106997264491 47.2084854118884 61.8545074940756 9083 3.9582771255477 126731 5.10288628866966 96.5665170645473 22.6574397740095 34.0816374841199 46.7517813321129 61.2596760066598 67 1.83250891270624 4506 3.65388755807098 3.43348293545265 99.4673768308921 100 19 1.30102999566398 4025 3.60487377055264 3.06697044278671 48 1.69019608002851 481 2.68304703823885 0.36651249266594 100 FALSE 3
83624 5293 255131 36868 8444 0 12328 9806 124616 0.827526160298234 0.825295240956599 FALSE 9465 3.97616650013198 124267 5.09435930874932 25.6970877224042 36.1012980115397 47.88399172749 62.1605092261019 9391 3.97275808390354 117753 5.07097566865377 94.7580612712949 24.6193302930711 34.6929589904291 46.3155928086758 60.8205311117339 74 1.8750612633917 6514 3.8139144200486 5.24193872870513 99.539453484802 100 20 1.32221929473392 6103 3.78561452494682 4.91119927253414 54 1.74036268949424 411 2.61489721603313 0.330739456170987 99.0267639902676 FALSE 1
88108 5219 259237 26792 10609 0 12831 10002 134846 0.816620441035209 0.801343695671826 FALSE 9654 3.98475227811541 134481 5.12866415925432 22.9801979461783 34.5149128873224 46.8802284337564 61.3253916910195 9581 3.98145616652213 127580 5.10578600189643 94.8684200742112 22.1147515284527 33.322621100486 45.3691801222762 59.9772691644458 73 1.86923171973098 6901 3.83897495495547 5.13157992578877 99.4783364729749 100 21 1.34242268082221 6475 3.81130684008134 4.81480655259851 52 1.72427586960079 426 2.63042787502502 0.316773373190265 99.5305164319249 FALSE 3
