unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_mt_percent non_ribo_percent outliers total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control RaceID
21066 2488 47795 26978 1178 0 1081 5200 15629 0.879902744334313 0.930001324460091 FALSE 5002 3.69923050288341 15419 4.18808437371494 14.4886179389065 20.1115506842208 28.1081782216746 42.8432453466502 4949 3.69460519893357 14925 4.17394343728438 96.7961605811012 13.1524288107203 18.8743718592965 26.9547738693467 41.9832495812395 53 1.73239375982297 494 2.69460519893357 3.20383941889876 99.3927125506073 17 1.25527250510331 393 2.59549622182557 2.54880342434659 36 1.56820172406699 101 2.00860017176192 0.655035994552176 100 FALSE 1
22174 2181 58438 15586 1779 0 2389 5282 17758 0.83973420382941 0.898749353108823 FALSE 5104 3.70799574642293 17569 4.2447717614953 15.0833855085662 22.0672775912118 31.054698616882 46.2006944049178 5054 3.70372115992702 16684 4.22232621099081 94.9627184244977 13.1683049628386 20.0371613521937 28.9858547111005 44.4977223687365 50 1.70757017609794 885 2.94743372188705 5.03728157550231 100 17 1.25527250510331 786 2.89597473235906 4.47378906027662 33 1.53147891704226 99 2 0.563492515225682 100 FALSE 1
20238 2902 47253 26055 1270 0 3669 4905 14713 0.853530890468612 0.917759180480405 FALSE 4716 3.6736658762457 14516 4.16187687682829 20.4188481675393 26.5775695783963 34.4929732708735 47.9677597134197 4667 3.66913084737333 13320 4.12453682830128 91.7608156516947 15.6906906906907 21.9294294294294 30.0900900900901 44.3543543543544 49 1.69897000433602 1196 3.07809415040641 8.23918434830532 100 19 1.30102999566398 1125 3.05153839051533 7.75006888950124 30 1.49136169383427 71 1.85733249643127 0.489115458804078 100 FALSE 1
21804 1915 59843 12586 1279 0 2974 5247 18055 0.857546385567684 0.911215225026184 FALSE 5087 3.70654710264036 17887 4.25256178620633 18.2422988762789 24.5206015542014 33.2420193436574 48.2305585061777 5037 3.70225816316209 16746 4.22393702031998 93.621065578353 15.263346470799 21.5215573868386 30.3594888331542 45.8915561925236 50 1.70757017609794 1141 3.05766610390983 6.37893442164701 100 19 1.30102999566398 1039 3.01703333929878 5.80868787387488 31 1.50514997831991 102 2.01283722470517 0.570246547772125 100 FALSE 1
23316 1831 61219 9916 1582 0 3278 5113 19961 0.830118731110606 0.875556898172988 FALSE 4944 3.6941662959332 19786 4.29637995377139 17.8459516830082 25.7454765996159 35.120792479531 50.4447589204488 4900 3.69028470251263 18622 4.27004964326716 94.1170524613363 15.4977983030824 23.2413274621416 32.5475244334658 48.3084523681667 44 1.65321251377534 1164 3.06632592536204 5.8829475386637 100 17 1.25527250510331 1081 3.03422726077055 5.46345901142222 27 1.44715803134222 83 1.92427928606188 0.419488527241484 100 FALSE 1
20198 2043 53940 18360 1359 0 1357 4946 16593 0.860302536696015 0.914481459361502 FALSE 4746 3.67641923171836 16382 4.21439343125521 14.8638749847393 21.8898791356367 30.728848736418 46.6060310096447 4704 3.67255962776328 15796 4.19857461814728 96.4229031864241 13.8516080020258 20.7837427196759 29.6024309951887 45.6951126867561 42 1.63346845557959 586 2.76863810124761 3.57709681357588 100 16 1.23044892137827 503 2.70243053644553 3.07044316933219 26 1.43136376415899 83 1.92427928606188 0.506653644243682 100 FALSE 1
21552 1789 58527 14112 1701 0 1408 5531 18943 0.846275668665852 0.899698622341434 FALSE 5347 3.72819139858995 18748 4.27297810907368 13.6707915510988 19.9861318540644 28.3176872199701 43.6526562833369 5295 3.72394797643164 18133 4.25849361139391 96.7196500960102 12.4193459438593 18.8440963988309 27.281751502785 42.7893895108366 52 1.72427586960079 615 2.78958071216443 3.28034990398976 99.6747967479675 16 1.23044892137827 500 2.69983772586725 2.66695114145509 36 1.56820172406699 115 2.06445798922692 0.61339876253467 100 FALSE 1
20625 1669 61940 9800 1616 0 1342 5486 19191 0.851284455811951 0.926996546820621 FALSE 5302 3.72452162711856 18992 4.27859356824113 14.9536647009267 21.472198820556 30.1863942712721 45.5244313395114 5247 3.7199938263676 18371 4.26415643674589 96.730202190396 14.2398345218007 20.7773120679332 29.4921343421697 44.8587447607642 55 1.7481880270062 621 2.79379038469082 3.26979780960404 99.194847020934 16 1.23044892137827 479 2.68124123737559 2.52211457455771 39 1.60205999132796 142 2.15533603746506 0.747683235046335 100 FALSE 1
19790 2111 41592 29696 1047 0 852 4637 13419 0.855503390077127 0.912213345097738 FALSE 4481 3.65147185219904 13258 4.12251077061032 16.4353597827727 22.891838889727 31.5432191884145 46.4549705837985 4433 3.64679568877847 12863 4.10937603140438 97.0206667672349 15.2919225686076 21.8456036694395 30.6460390266656 45.8213480525538 48 1.69019608002851 395 2.59769518592551 2.97933323276512 100 18 1.27875360095283 310 2.49276038902684 2.33821089153719 30 1.49136169383427 85 1.93449845124357 0.641122341227938 100 FALSE 1
18249 3261 39459 30953 952 0 1799 4462 11830 0.846407437999656 0.940658545512641 FALSE 4299 3.63346845557959 11657 4.06662405098343 15.415630093506 21.3605558891653 29.7675216608047 45.0458951702839 4256 3.62910365017714 10943 4.03917608437604 93.8749249378056 12.2635474732706 18.194279448049 26.7933838983825 42.703097870785 43 1.64345267648619 714 2.85430604180108 6.12507506219439 100 18 1.27875360095283 657 2.81822589361396 5.63609848159904 25 1.41497334797082 57 1.76342799356294 0.48897658059535 100 FALSE 1
20549 2530 49177 21671 1186 0 2336 5021 14877 0.881024399488456 0.926395828193972 FALSE 4866 3.68726134624351 14712 4.16770123497137 14.8858075040783 20.3371397498641 28.2218597063622 42.910549211528 4826 3.68367729881869 13956 4.14479207849771 94.8613376835237 11.3212955001433 17.0034393809114 25.2507881914589 40.6348523932359 40 1.61278385671974 756 2.87909587950007 5.13866231647635 100 11 1.07918124604762 685 2.83632411570675 4.65606307775965 29 1.47712125471966 71 1.85733249643127 0.482599238716694 100 FALSE 1
19866 1672 52472 19040 1431 0 1647 4895 15965 0.853930472374613 0.925398731350622 FALSE 4735 3.67541169371486 15795 4.19854712506451 17.3662551440329 23.9126305792972 32.6369104146882 47.8315922760367 4692 3.67145055421249 15109 4.17926446433903 95.6568534346312 16.0037064001588 22.3112052419088 31.014627043484 46.4822291349527 43 1.64345267648619 686 2.83695673705955 4.34314656536879 100 18 1.27875360095283 624 2.79588001734408 3.95061728395062 25 1.41497334797082 62 1.79934054945358 0.39252928141817 100 FALSE 1
19858 2543 44977 24274 947 0 2307 5215 14600 0.879931506246622 0.932533607853693 FALSE 5058 3.70406467940857 14436 4.15947695647423 15.9393183707398 21.3563313937379 28.7198669991687 42.7057356608479 5014 3.70027093735644 13618 4.13414521988029 94.3336104183985 11.8813335291526 17.5796739609341 25.3267733881627 40.0205610221765 44 1.65321251377534 818 2.91328390176042 5.66638958160155 100 13 1.14612803567824 749 2.8750612633917 5.18841784427819 31 1.50514997831991 69 1.84509804001426 0.477971737323358 100 FALSE 1
21234 2387 54683 12970 1648 0 1626 5186 17255 0.844914517041487 0.896261433635796 FALSE 5003 3.69931730102138 17063 4.23208084244137 14.8215436910274 21.6433218074196 30.8386567426596 46.2286819433863 4954 3.69504365882129 16388 4.21455245523425 96.044071968587 13.4488650231877 20.24041981938 29.4483768611179 45.0817671466927 49 1.69897000433602 675 2.82994669594164 3.955928031413 100 16 1.23044892137827 586 2.76863810124761 3.43433159467854 33 1.53147891704226 89 1.95424250943932 0.521596436734455 100 FALSE 1
18597 1781 49028 17158 1178 0 2422 4355 14710 0.846295036814211 0.906117670892134 FALSE 4225 3.62592949271629 14575 4.16363835962892 18.9296740994854 26.6758147512864 36.1234991423671 51.9725557461406 4186 3.62190296089123 13772 4.13902854748568 94.4905660377358 17.0127795527157 24.4989834446703 33.9093813534708 50.1161777519605 39 1.60205999132796 803 2.90525604874845 5.50943396226415 100 15 1.20411998265592 735 2.8668778143375 5.04288164665523 24 1.39794000867204 68 1.83884909073726 0.466552315608919 100 FALSE 1
17602 2075 43380 26275 961 0 2189 4287 13088 0.874083128916501 0.928406992354071 FALSE 4155 3.61867553888514 12948 4.11223623086894 23.401297497683 29.4949026876738 37.4652455977757 51.7299969107198 4105 3.61341894503457 12094 4.0826058726979 93.4043867778808 20.588721680172 26.6661154291384 34.7527699685795 49.6279146684306 50 1.70757017609794 854 2.93196611472817 6.59561322211925 100 18 1.27875360095283 758 2.88024177589548 5.8541859746679 32 1.51851393987789 96 1.98677173426624 0.741427247451344 100 FALSE 1
17831 3549 37324 28827 902 0 1557 4288 11428 0.8835316758107 0.941546253459701 FALSE 4110 3.61394747678035 11238 4.05072767121505 18.8823634098594 24.8531767218366 32.9951948745328 47.8465919202705 4062 3.60884682232641 10664 4.02796085978545 94.8923295960135 16.9917479369842 22.880720180045 31.0390097524381 46.2303075768942 48 1.69019608002851 574 2.75966784468963 5.10767040398647 100 17 1.25527250510331 502 2.70156798505593 4.46698700836448 31 1.50514997831991 72 1.86332286012046 0.640683395621997 100 FALSE 1
19778 1660 53894 12628 1639 0 2023 5004 16625 0.836210525812806 0.906225018812019 FALSE 4837 3.68466586402586 16447 4.21611309731518 15.6563507022557 22.0891347966194 30.6134857420806 46.1421535842403 4788 3.68024483704261 15653 4.19462532948386 95.1723718611297 13.7801060499585 20.0728294895547 28.7420941672523 44.5409825592538 49 1.69897000433602 794 2.90036712865647 4.82762813887031 100 17 1.25527250510331 697 2.84385542262316 4.23785492795039 32 1.51851393987789 97 1.99122607569249 0.589773210919925 100 FALSE 1
17503 1399 56367 10658 1572 0 2333 5104 18049 0.852678818298699 0.924316624568328 FALSE 4943 3.69407846208076 17881 4.25241609054427 17.1299144343158 24.1373524970639 33.2531737598568 48.5711089983782 4895 3.6898414091375 16994 4.23032116891908 95.0394273250937 15.5054725197128 22.3549488054608 31.5052371425209 47.1283982582088 48 1.69019608002851 887 2.9484129657786 4.96057267490633 100 16 1.23044892137827 771 2.88761730033574 4.31183938258487 32 1.51851393987789 116 2.06818586174616 0.648733292321458 100 FALSE 1
17495 2476 41898 24972 846 0 3567 4618 12480 0.89407051210411 0.937499248798679 FALSE 4485 3.65185926924695 12342 4.09142072899205 17.4039863879436 22.4355858045698 29.6548371414682 43.9069842813158 4442 3.64767631324087 11271 4.0520009801013 91.3223140495868 10.9218347972673 16.3428267234496 24.1149853606601 39.5883240173898 43 1.64345267648619 1071 3.03019478535675 8.67768595041322 100 14 1.17609125905568 1008 3.00389116623691 8.16723383568303 29 1.47712125471966 63 1.80617997398389 0.51045211473019 100 FALSE 1
22189 1388 53083 9249 1479 0 2263 4709 17364 0.83477309327645 0.881881546946817 FALSE 4553 3.65839302627912 17197 4.23547794461295 18.0845496307495 26.1382799325464 35.8143862301564 51.3868698028726 4505 3.65379118738781 16306 4.21237407120066 94.8188637553062 16.4847295474059 24.451122286275 33.9261621489022 49.8712130504109 48 1.69019608002851 891 2.95036485437612 5.18113624469384 100 20 1.32221929473392 800 2.90363251608424 4.65197418154329 28 1.46239799789896 91 1.96378782734556 0.529162063150549 100 FALSE 1
17859 2025 40739 23993 936 0 1812 4498 12498 0.863898223024565 0.909904856853211 FALSE 4367 3.64028262969668 12366 4.09226436078835 16.2704188905062 22.4567362121947 30.8992398512049 46.1992560245835 4326 3.63618689519872 11706 4.06844561835435 94.6627850557982 13.5656928071075 19.8103536647873 28.3871518879207 44.1568426447975 41 1.6232492903979 660 2.82020145948564 5.33721494420184 100 17 1.25527250510331 604 2.78175537465247 4.88436034287563 24 1.39794000867204 56 1.75587485567249 0.452854601326217 100 FALSE 1
18303 1926 49381 16411 1141 0 2521 4920 15737 0.852068373354471 0.926605498757388 FALSE 4758 3.67751570479876 15572 4.19237228359851 16.5617775494477 23.0477780631903 31.7107629077832 47.3156948368867 4717 3.67375793654958 14660 4.16616359374783 94.143334189571 13.731241473397 20.1568894952251 28.9631650750341 45.0886766712142 41 1.6232492903979 912 2.9604707775343 5.85666581042898 100 18 1.27875360095283 846 2.92788341033071 5.4328281530953 23 1.38021124171161 66 1.82607480270083 0.423837657333676 100 FALSE 1
16449 3903 27875 37158 515 0 1916 3533 8728 0.895967001723228 0.973188619169776 FALSE 3403 3.53198955141255 8586 3.93384146289872 24.6098299557419 30.0372699743769 37.5844397856976 51.9566736547869 3367 3.52737208282761 7883 3.89674661560741 91.8122525040764 20.284155778257 25.6501331980211 33.4390460484587 48.6616770265127 36 1.56820172406699 703 2.84757265914211 8.1877474959236 100 17 1.25527250510331 664 2.8228216453031 7.73351968320522 19 1.30102999566398 39 1.60205999132796 0.454227812718379 100 FALSE 1
20147 1578 53656 11148 1367 0 1034 5009 16413 0.8503625169985 0.900992566262983 FALSE 4858 3.68654689906301 16254 4.21098697383215 15.2454780361757 22.4683154915713 31.6968130921619 47.0960994216808 4814 3.68259629146055 15830 4.19950834889679 97.3914113448997 14.6114971572963 21.8825015792798 31.1054958938724 46.595072646873 44 1.65321251377534 424 2.62838893005031 2.60858865510028 100 17 1.25527250510331 351 2.54654266347813 2.15946843853821 27 1.44715803134222 73 1.86923171973098 0.449120216562077 100 FALSE 1
20090 1648 44653 17937 1234 0 1656 4639 14482 0.859549785347639 0.912925760995884 FALSE 4479 3.65127801399814 14316 4.15585202495927 17.4629784856105 24.2875104777871 33.2495110366024 48.540094998603 4429 3.64640372622307 13617 4.13411332984232 95.1173512154233 15.862524785195 22.5894102959536 31.5341117720496 47.0294484835133 50 1.70757017609794 699 2.84509804001426 4.8826487845767 100 17 1.25527250510331 605 2.78247262416629 4.22604079351774 33 1.53147891704226 94 1.97772360528885 0.656607991058955 100 FALSE 1
19557 1343 55135 6935 1569 0 1882 5172 17785 0.840764688872216 0.897047569835496 FALSE 5008 3.69975103168951 17615 4.24590730162768 17.8711325574794 25.2001135395969 34.107294919103 48.8617655407323 4956 3.69521891890515 16820 4.22585181081816 95.4868010218564 16.5873959571938 23.6325802615933 32.4970273483948 47.4732461355529 52 1.72427586960079 795 2.90091306773767 4.51319897814363 99.748427672956 18 1.27875360095283 715 2.85491302230786 4.0590405904059 34 1.54406804435028 80 1.90848501887865 0.454158387737724 100 FALSE 1
18799 1850 45889 15322 1092 0 1285 4389 13884 0.85285220336153 0.898155504065468 FALSE 4250 3.62849110496712 13740 4.13801833961426 17.4818049490539 25.1310043668122 34.3959243085881 50.334788937409 4209 3.62428209583567 13208 4.12086994017919 96.1280931586608 16.5657177468201 24.0990308903695 33.2450030284676 49.3110236220472 41 1.6232492903979 532 2.72672720902657 3.87190684133916 100 17 1.25527250510331 462 2.66558099101795 3.36244541484716 24 1.39794000867204 70 1.85125834871908 0.509461426491994 100 FALSE 1
17379 1738 40754 23100 923 0 1288 4390 12638 0.87553410280461 0.931871394309705 FALSE 4260 3.62951153420045 12504 4.09708369606652 15.5710172744722 22.0729366602687 30.5182341650672 46.2332053742802 4222 3.62562108142491 11998 4.07914505333275 95.9532949456174 13.9773295549258 20.4200700116686 28.9714952492082 45.0158359726621 38 1.5910646070265 506 2.70500795933334 4.0467050543826 100 17 1.25527250510331 446 2.65030752313194 3.56685860524632 21 1.34242268082221 60 1.78532983501077 0.479846449136276 100 FALSE 1
19205 1599 43763 16520 1334 0 2409 4525 13679 0.84150888161305 0.897360262182716 FALSE 4381 3.64167237322469 13523 4.13110516209373 19.3817939806256 25.541669747837 33.8164608444872 48.7613695185979 4342 3.63778982936223 12699 4.10380372095596 93.9066775123863 16.3319946452477 22.5135837467517 30.9315694149146 46.4209780297661 39 1.60205999132796 824 2.91645394854993 6.09332248761369 100 16 1.23044892137827 770 2.88705437805096 5.69400281002736 23 1.38021124171161 54 1.74036268949424 0.399319677586334 100 FALSE 1
19736 1457 51563 7013 1603 0 1126 4753 16551 0.834451090064376 0.880127557170227 FALSE 4596 3.66247450375031 16393 4.2146849307506 15.82992740804 23.2233270298298 32.9591898981272 49.0331238943451 4545 3.65762943138895 15879 4.20085049809108 96.8645153419142 15.3536116883935 22.7659172491971 32.4327728446376 48.4665281188992 51 1.7160033436348 514 2.71180722904119 3.13548465808577 99.8054474708171 15 1.20411998265592 403 2.60638136511061 2.45836637589215 36 1.56820172406699 111 2.04921802267018 0.677118282193619 100 FALSE 1
17785 1388 49966 9959 1219 0 681 4849 15535 0.865593819848346 0.925200563115183 FALSE 4690 3.67126543294716 15368 4.186645610596 16.0658511192087 22.7160333159813 31.6241540864133 47.0653305570016 4646 3.66717267247887 15026 4.17687228640918 97.7745965642894 15.8192466391588 22.4943431385598 31.4122188207108 46.8720883801411 44 1.65321251377534 342 2.53529412004277 2.22540343571057 100 14 1.17609125905568 244 2.38916608436453 1.58771473191046 30 1.49136169383427 98 1.99563519459755 0.637688703800104 100 FALSE 1
17361 1171 47617 13508 1300 0 2706 4920 15304 0.83233141607924 0.914074154420966 FALSE 4745 3.67632773388132 15120 4.17958051339541 17.4603174603175 23.478835978836 31.3029100529101 45.9259259259259 4702 3.67237497874608 14088 4.14888016912823 93.1746031746032 13.869960249858 19.7898921067575 27.7683134582624 43.0508233957978 43 1.64345267648619 1032 3.01410032151962 6.82539682539683 100 15 1.20411998265592 966 2.985426474083 6.38888888888889 28 1.46239799789896 66 1.82607480270083 0.436507936507937 100 FALSE 1
21056 986 50119 4901 1455 0 999 4762 17017 0.843274372190589 0.884938070789169 FALSE 4604 3.66322963453287 16852 4.22667722078456 18.5675290766675 26.6377877996677 36.6722050795158 52.1837170662236 4558 3.65886959220196 16389 4.2145789535705 97.2525516259198 18.2378424553054 26.2859234852645 36.3109402648118 51.8091402770151 46 1.67209785793572 463 2.66651798055488 2.74744837408023 100 17 1.25527250510331 365 2.56348108539441 2.16591502492286 29 1.47712125471966 98 1.99563519459755 0.58153334915737 100 FALSE 1
19174 1120 47232 9155 1339 0 1542 4711 14937 0.839526008676758 0.877150112371887 FALSE 4548 3.65791593682995 14768 4.16935109049242 16.1226977248104 23.2732936078006 32.306338028169 47.8534669555796 4505 3.65379118738781 14135 4.15032653649871 95.7137053087757 14.736469755925 21.8252564556067 30.7675981605943 46.5935620799434 43 1.64345267648619 633 2.80208925788173 4.28629469122427 100 16 1.23044892137827 541 2.73399928653839 3.66332611050921 27 1.44715803134222 92 1.96848294855394 0.62296858071506 100 FALSE 1
